sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"And again he dreamed of the princess on the Mount of the Golden Queen, and that in order to get her he would need seventy pounds of iron and a pair of iron shoes. ",get,AFTER,"And again he dreamed of the princess on the Mount of the Golden Queen, and that in order to get her he would need seventy pounds of iron and a pair of iron shoes. ",need,9,9,1,3
"And again he dreamed of the princess on the Mount of the Golden Queen, and that in order to get her he would need seventy pounds of iron and a pair of iron shoes. ",need,BEFORE,He awoke and it was all a dream. ,awoke,9,10,3,0
He awoke and it was all a dream. ,awoke,BEFORE,"By now he had made up his mind to find the Mount of the Golden Queen, and he went home with his herd. ",find,10,11,0,2
"By now he had made up his mind to find the Mount of the Golden Queen, and he went home with his herd. ",find,BEFORE,"On the third day, when he led out his cattle, he could not reach the clearing of his happy dream too soon. ",reach,11,12,2,2
"On the third day, when he led out his cattle, he could not reach the clearing of his happy dream too soon. ",reach,AFTER,"Again the rat showed itself and when he went to look for it, he fell asleep as he had done each preceding day. ",done,12,13,2,5
"Again the rat showed itself and when he went to look for it, he fell asleep as he had done each preceding day. ",done,BEFORE,"And again he dreamed of the princess on the Mount of the Golden Queen, and that she came to him, and laid a letter and a band of gold in his pocket. ",came,13,14,5,1
"And again he dreamed of the princess on the Mount of the Golden Queen, and that she came to him, and laid a letter and a band of gold in his pocket. ",came,BEFORE,"And again he dreamed of the princess on the Mount of the Golden Queen, and that she came to him, and laid a letter and a band of gold in his pocket. ",laid,14,14,1,2
"And again he dreamed of the princess on the Mount of the Golden Queen, and that she came to him, and laid a letter and a band of gold in his pocket. ",laid,BEFORE,"Then he awoke and to his indescribable surprise, he found in his pocket both of the things of which he had dreamed, the letter and the band. ",awoke,14,15,2,0
"Then he awoke and to his indescribable surprise, he found in his pocket both of the things of which he had dreamed, the letter and the band. ",awoke,BEFORE,"Then he awoke and to his indescribable surprise, he found in his pocket both of the things of which he had dreamed, the letter and the band. ",found,15,15,0,1
"Then he awoke and to his indescribable surprise, he found in his pocket both of the things of which he had dreamed, the letter and the band. ",found,AFTER,"Then he awoke and to his indescribable surprise, he found in his pocket both of the things of which he had dreamed, the letter and the band. ",dreamed,15,15,1,3
"Then he awoke and to his indescribable surprise, he found in his pocket both of the things of which he had dreamed, the letter and the band. ",dreamed,BEFORE,"Now he had no time to attend to the cattle any longer, but drove them straight home. ",had,15,16,3,0
"Now he had no time to attend to the cattle any longer, but drove them straight home. ",had,BEFORE,"Now he had no time to attend to the cattle any longer, but drove them straight home. ",drove,16,16,0,2
"Now he had no time to attend to the cattle any longer, but drove them straight home. ",drove,BEFORE,"Then he went into the stable, led out a horse, sold it, and bought seventy pounds of iron and a pair of iron shoes with the money. ",sold,16,17,2,2
"Then he went into the stable, led out a horse, sold it, and bought seventy pounds of iron and a pair of iron shoes with the money. ",sold,BEFORE,"Then he went into the stable, led out a horse, sold it, and bought seventy pounds of iron and a pair of iron shoes with the money. ",bought,17,17,2,3
"Then he went into the stable, led out a horse, sold it, and bought seventy pounds of iron and a pair of iron shoes with the money. ",bought,BEFORE,"He made the thole-pins out of the iron, put on his iron shoes, and set forth. ",made,17,18,3,0
"He made the thole-pins out of the iron, put on his iron shoes, and set forth. ",made,BEFORE,For a time he traveled by land. ,traveled,18,19,0,0
For a time he traveled by land. ,traveled,BEFORE,At last he came to the lake which he had to cross. ,came,19,20,0,0
At last he came to the lake which he had to cross. ,came,BEFORE,At last he came to the lake which he had to cross. ,cross,20,20,0,2
At last he came to the lake which he had to cross. ,cross,AFTER,"He saw nothing but water before and behind him, and rowing so long and steadily that he wore out one thole-pin after another. ",saw,20,21,2,0
"He saw nothing but water before and behind him, and rowing so long and steadily that he wore out one thole-pin after another. ",saw,AFTER,"He saw nothing but water before and behind him, and rowing so long and steadily that he wore out one thole-pin after another. ",rowing,21,21,0,1
"He saw nothing but water before and behind him, and rowing so long and steadily that he wore out one thole-pin after another. ",rowing,BEFORE,"He saw nothing but water before and behind him, and rowing so long and steadily that he wore out one thole-pin after another. ",wore,21,21,1,2
"He saw nothing but water before and behind him, and rowing so long and steadily that he wore out one thole-pin after another. ",wore,BEFORE,"He at length reached land, and a green meadow, where no trees grew. ",reached,21,22,2,0
"He at length reached land, and a green meadow, where no trees grew. ",reached,BEFORE,"He walked all around the meadow, and at last found a mound of earth from which smoke was rising. ",walked,22,23,0,0
"He walked all around the meadow, and at last found a mound of earth from which smoke was rising. ",walked,BEFORE,"He walked all around the meadow, and at last found a mound of earth from which smoke was rising. ",found,23,23,0,1
"He walked all around the meadow, and at last found a mound of earth from which smoke was rising. ",found,BEFORE,"When he looked more closely, out came a woman who was nine yards long. ",looked,23,24,1,0
"When he looked more closely, out came a woman who was nine yards long. ",looked,BEFORE,"When he looked more closely, out came a woman who was nine yards long. ",came,24,24,0,1
"When he looked more closely, out came a woman who was nine yards long. ",came,BEFORE,He asked her to tell him the way to the Mount of the Golden Queen. ,asked,24,25,1,0
He asked her to tell him the way to the Mount of the Golden Queen. ,asked,BEFORE,He asked her to tell him the way to the Mount of the Golden Queen. ,tell,25,25,0,1
He asked her to tell him the way to the Mount of the Golden Queen. ,tell,BEFORE,"But she replied: ""That I do not know. ",replied,25,26,1,0
"But she replied: ""That I do not know. ",replied,AFTER,"But she replied: ""That I do not know. ",know,26,26,0,2
"But she replied: ""That I do not know. ",know,BEFORE,"Go ask my sister, who is nine yards taller than I am, and who lives in an earth-mound which you can find without any trouble."" ",ask,26,27,2,1
"Go ask my sister, who is nine yards taller than I am, and who lives in an earth-mound which you can find without any trouble."" ",ask,AFTER,"Go ask my sister, who is nine yards taller than I am, and who lives in an earth-mound which you can find without any trouble."" ",find,27,27,1,6
"Go ask my sister, who is nine yards taller than I am, and who lives in an earth-mound which you can find without any trouble."" ",find,BEFORE,"So he left her and came to a mound of earth that looked just like the first, and from which smoke was also rising. ",left,27,28,6,0
"So he left her and came to a mound of earth that looked just like the first, and from which smoke was also rising. ",left,BEFORE,"So he left her and came to a mound of earth that looked just like the first, and from which smoke was also rising. ",came,28,28,0,1
"So he left her and came to a mound of earth that looked just like the first, and from which smoke was also rising. ",came,BEFORE,"A woman at once came out who was tremendously tall, and of her he asked the way to the Mount of the Golden Queen. ",asked,28,29,1,2
"A woman at once came out who was tremendously tall, and of her he asked the way to the Mount of the Golden Queen. ",asked,BEFORE,"""That I do not know,"" said she. ",know,29,30,2,1
"""That I do not know,"" said she. ",know,BEFORE,"""That I do not know,"" said she. ",said,30,30,1,2
"""That I do not know,"" said she. ",said,BEFORE,"""Go ask my brother, who is nine yards taller than I am, and who lives in a hill a little further away."" ",ask,30,31,2,1
"""Go ask my brother, who is nine yards taller than I am, and who lives in a hill a little further away."" ",ask,BEFORE,"So he came to the hill, from which smoke was also rising, and knocked. ",came,31,32,1,0
"So he came to the hill, from which smoke was also rising, and knocked. ",came,BEFORE,"A man at once came out who was a veritable giant, for he was twenty-seven yards in length, and of him he asked the way to the Mount of the Golden Queen. ",asked,32,33,0,3
"A man at once came out who was a veritable giant, for he was twenty-seven yards in length, and of him he asked the way to the Mount of the Golden Queen. ",asked,BEFORE,"Then the giant took a whistle and whistled in every direction, to call together all the animals to be found on the earth. ",whistled,33,34,3,1
"Then the giant took a whistle and whistled in every direction, to call together all the animals to be found on the earth. ",whistled,BEFORE,"The giant asked him about the Mount of the Golden Queen, but he knew nothing of it. ",asked,34,36,1,0
"The giant asked him about the Mount of the Golden Queen, but he knew nothing of it. ",asked,AFTER,"The giant asked him about the Mount of the Golden Queen, but he knew nothing of it. ",knew,36,36,0,1
"The giant asked him about the Mount of the Golden Queen, but he knew nothing of it. ",knew,BEFORE,Again the giant blew his whistle in every direction to call together all the fishes to be found in the waters. ,blew,36,37,1,0
Again the giant blew his whistle in every direction to call together all the fishes to be found in the waters. ,blew,BEFORE,"They came at once, and he asked them about the Mount of the Golden Queen; ",asked,37,38,0,1
"They came at once, and he asked them about the Mount of the Golden Queen; ",asked,BEFORE,"Once more the giant blew his whistle in every direction, and called together all the birds of the air. ",blew,38,40,1,0
"Once more the giant blew his whistle in every direction, and called together all the birds of the air. ",blew,BEFORE,"They came, and he asked the eagle about the Mount of the Golden Queen, and whether he knew where it might be. ",asked,40,41,0,1
"They came, and he asked the eagle about the Mount of the Golden Queen, and whether he knew where it might be. ",asked,AFTER,"They came, and he asked the eagle about the Mount of the Golden Queen, and whether he knew where it might be. ",knew,41,41,1,2
"They came, and he asked the eagle about the Mount of the Golden Queen, and whether he knew where it might be. ",knew,BEFORE,"The eagle said: ""Yes!"" ",said,41,42,2,0
"The eagle said: ""Yes!"" ",said,BEFORE,"""Well then, take this lad there,"" said the giant ""but do not treat him unkindly!"" ",take,42,43,0,0
"""Well then, take this lad there,"" said the giant ""but do not treat him unkindly!"" ",take,BEFORE,"""Well then, take this lad there,"" said the giant ""but do not treat him unkindly!"" ",said,43,43,0,1
"""Well then, take this lad there,"" said the giant ""but do not treat him unkindly!"" ",said,AFTER,"""Well then, take this lad there,"" said the giant ""but do not treat him unkindly!"" ",treat,43,43,1,3
"""Well then, take this lad there,"" said the giant ""but do not treat him unkindly!"" ",treat,BEFORE,"This the eagle promised, allowed the youth to seat himself on his back, and then off they were through the air, over fields and forests, hill and dale. ",promised,43,44,3,0
"This the eagle promised, allowed the youth to seat himself on his back, and then off they were through the air, over fields and forests, hill and dale. ",promised,BEFORE,"This the eagle promised, allowed the youth to seat himself on his back, and then off they were through the air, over fields and forests, hill and dale. ",allowed,44,44,0,1
"This the eagle promised, allowed the youth to seat himself on his back, and then off they were through the air, over fields and forests, hill and dale. ",allowed,BEFORE,"This the eagle promised, allowed the youth to seat himself on his back, and then off they were through the air, over fields and forests, hill and dale. ",seat,44,44,1,2
"This the eagle promised, allowed the youth to seat himself on his back, and then off they were through the air, over fields and forests, hill and dale. ",seat,BEFORE,"Then the eagle dipped the youth in the ocean up to his ankles and asked: ""Are you afraid?"" ",dipped,44,46,2,0
"Then the eagle dipped the youth in the ocean up to his ankles and asked: ""Are you afraid?"" ",dipped,BEFORE,"Then the eagle dipped the youth in the ocean up to his ankles and asked: ""Are you afraid?"" ",asked,46,46,0,1
"Then the eagle dipped the youth in the ocean up to his ankles and asked: ""Are you afraid?"" ",asked,BEFORE,"""No,"" said the youth. ",said,46,47,1,0
"""No,"" said the youth. ",said,AFTER,"Then the eagle flew on a while, and again dipped the youth into the water, up to his knees and said: ""Are you afraid?"" ",flew,47,48,0,0
"Then the eagle flew on a while, and again dipped the youth into the water, up to his knees and said: ""Are you afraid?"" ",flew,BEFORE,"Then the eagle flew on a while, and again dipped the youth into the water, up to his knees and said: ""Are you afraid?"" ",dipped,48,48,0,1
"Then the eagle flew on a while, and again dipped the youth into the water, up to his knees and said: ""Are you afraid?"" ",dipped,BEFORE,"Then the eagle flew on a while, and again dipped the youth into the water, up to his knees and said: ""Are you afraid?"" ",said,48,48,1,2
"Then the eagle flew on a while, and again dipped the youth into the water, up to his knees and said: ""Are you afraid?"" ",said,BEFORE,"""Yes,"" answered the youth, ""but the giant said you were not to treat me unkindly."" ",answered,48,49,2,0
"""Yes,"" answered the youth, ""but the giant said you were not to treat me unkindly."" ",answered,AFTER,"""Yes,"" answered the youth, ""but the giant said you were not to treat me unkindly."" ",said,49,49,0,1
"""Yes,"" answered the youth, ""but the giant said you were not to treat me unkindly."" ",said,AFTER,"""Yes,"" answered the youth, ""but the giant said you were not to treat me unkindly."" ",treat,49,49,1,3
"""Yes,"" answered the youth, ""but the giant said you were not to treat me unkindly."" ",treat,BEFORE,asked the eagle once more. ,asked,49,51,3,0
asked the eagle once more. ,asked,BEFORE,"""Yes,"" answered the youth. ",answered,51,52,0,0
"""Yes,"" answered the youth. ",answered,BEFORE,"Then the eagle said: ""The fear you now feel is the very same fear I felt when the princess thrust the letter and the golden band into your pocket."" ",said,52,53,0,0
"Then the eagle said: ""The fear you now feel is the very same fear I felt when the princess thrust the letter and the golden band into your pocket."" ",said,AFTER,"Then the eagle said: ""The fear you now feel is the very same fear I felt when the princess thrust the letter and the golden band into your pocket."" ",feel,53,53,0,1
"Then the eagle said: ""The fear you now feel is the very same fear I felt when the princess thrust the letter and the golden band into your pocket."" ",feel,AFTER,"Then the eagle said: ""The fear you now feel is the very same fear I felt when the princess thrust the letter and the golden band into your pocket."" ",felt,53,53,1,3
"Then the eagle said: ""The fear you now feel is the very same fear I felt when the princess thrust the letter and the golden band into your pocket."" ",felt,AFTER,"Then the eagle said: ""The fear you now feel is the very same fear I felt when the princess thrust the letter and the golden band into your pocket."" ",thrust,53,53,3,4
"Then the eagle said: ""The fear you now feel is the very same fear I felt when the princess thrust the letter and the golden band into your pocket."" ",thrust,BEFORE,"They knocked, and a serving-maid appeared to open the door and admit them. ",appeared,53,55,4,2
"They knocked, and a serving-maid appeared to open the door and admit them. ",appeared,BEFORE,"They knocked, and a serving-maid appeared to open the door and admit them. ",open,55,55,2,3
"They knocked, and a serving-maid appeared to open the door and admit them. ",open,BEFORE,"They knocked, and a serving-maid appeared to open the door and admit them. ",admit,55,55,3,4
"They knocked, and a serving-maid appeared to open the door and admit them. ",admit,BEFORE,The youth remained and was well received. ,received,55,56,4,2
The youth remained and was well received. ,received,BEFORE,The eagle said farewell and flew back to his native land. ,said,56,57,2,0
The eagle said farewell and flew back to his native land. ,said,BEFORE,"The youth asked for a drink, and he was at once handed a beaker containing a refreshing draught. ",asked,57,58,0,0
"The youth asked for a drink, and he was at once handed a beaker containing a refreshing draught. ",asked,BEFORE,"The youth asked for a drink, and he was at once handed a beaker containing a refreshing draught. ",handed,58,58,0,2
"The youth asked for a drink, and he was at once handed a beaker containing a refreshing draught. ",handed,BEFORE,"When he had emptied it and returned the beaker, he let the golden band drop into it. ",emptied,58,59,2,1
"When he had emptied it and returned the beaker, he let the golden band drop into it. ",emptied,BEFORE,"When he had emptied it and returned the beaker, he let the golden band drop into it. ",returned,59,59,1,2
"When he had emptied it and returned the beaker, he let the golden band drop into it. ",returned,BEFORE,"When he had emptied it and returned the beaker, he let the golden band drop into it. ",let,59,59,2,3
"When he had emptied it and returned the beaker, he let the golden band drop into it. ",let,BEFORE,"And when the maid brought back the beaker to her mistress-who was the princess of the Mount of the Golden Queen-the latter looked into the beaker, and behold, there lay a golden band which she recognized as her own. ",looked,59,60,3,2
"And when the maid brought back the beaker to her mistress-who was the princess of the Mount of the Golden Queen-the latter looked into the beaker, and behold, there lay a golden band which she recognized as her own. ",looked,BEFORE,"So she asked: ""Is there some one here?"" ",asked,60,61,2,0
"So she asked: ""Is there some one here?"" ",asked,BEFORE,"and when the maid answered in the affirmative, the princess said: ""Bid him come in!."" ",answered,61,62,0,0
"and when the maid answered in the affirmative, the princess said: ""Bid him come in!."" ",answered,BEFORE,"and when the maid answered in the affirmative, the princess said: ""Bid him come in!."" ",said,62,62,0,1
"and when the maid answered in the affirmative, the princess said: ""Bid him come in!."" ",said,AFTER,"and when the maid answered in the affirmative, the princess said: ""Bid him come in!."" ",Bid,62,62,1,2
"and when the maid answered in the affirmative, the princess said: ""Bid him come in!."" ",Bid,BEFORE,"As soon as the youth entered, she asked him if he chanced to have a letter. ",entered,62,63,2,0
"As soon as the youth entered, she asked him if he chanced to have a letter. ",entered,BEFORE,"As soon as the youth entered, she asked him if he chanced to have a letter. ",asked,63,63,0,1
"As soon as the youth entered, she asked him if he chanced to have a letter. ",asked,AFTER,"As soon as the youth entered, she asked him if he chanced to have a letter. ",chanced,63,63,1,2
"As soon as the youth entered, she asked him if he chanced to have a letter. ",chanced,AFTER,"As soon as the youth entered, she asked him if he chanced to have a letter. ",have,63,63,2,3
"As soon as the youth entered, she asked him if he chanced to have a letter. ",have,AFTER,"The youth drew out the letter he had received in so strange a manner, and gave it to the princess. ",received,63,64,3,2
"The youth drew out the letter he had received in so strange a manner, and gave it to the princess. ",received,BEFORE,"The youth drew out the letter he had received in so strange a manner, and gave it to the princess. ",gave,64,64,2,3
"The youth drew out the letter he had received in so strange a manner, and gave it to the princess. ",gave,BEFORE,"And when she had read it she cried, full of joy: ""Now I am delivered!"" ",read,64,65,3,1
"And when she had read it she cried, full of joy: ""Now I am delivered!"" ",read,BEFORE,"And when she had read it she cried, full of joy: ""Now I am delivered!"" ",cried,65,65,1,2
"And when she had read it she cried, full of joy: ""Now I am delivered!"" ",cried,BEFORE,"And when she had read it she cried, full of joy: ""Now I am delivered!"" ",delivered,65,65,2,4
"And when she had read it she cried, full of joy: ""Now I am delivered!"" ",delivered,AFTER,(Whether the princess and the youth married the story does not say; ,married,65,67,4,0
(Whether the princess and the youth married the story does not say; ,married,BEFORE,(Whether the princess and the youth married the story does not say; ,say,67,67,0,2
