sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"The poor girl bore all patiently, and dared not tell her father, who would have rattled her off; ",tell,,"The poor girl bore all patiently, and dared not tell her father, who would have rattled her off; ",rattled,7,7,1,4
"The poor girl bore all patiently, and dared not tell her father, who would have rattled her off; ",rattled,, for his wife governed him entirely. ,governed,7,8,4,0
 for his wife governed him entirely. ,governed,,"When she had done her work, she used to go into the chimney-corner, and sit down among cinders and ashes, which made her commonly be called Cinderwench; ",done,8,9,0,1
"When she had done her work, she used to go into the chimney-corner, and sit down among cinders and ashes, which made her commonly be called Cinderwench; ",done,,"When she had done her work, she used to go into the chimney-corner, and sit down among cinders and ashes, which made her commonly be called Cinderwench; ",go,9,9,1,3
"When she had done her work, she used to go into the chimney-corner, and sit down among cinders and ashes, which made her commonly be called Cinderwench; ",go,,"When she had done her work, she used to go into the chimney-corner, and sit down among cinders and ashes, which made her commonly be called Cinderwench; ",sit,9,9,3,4
"When she had done her work, she used to go into the chimney-corner, and sit down among cinders and ashes, which made her commonly be called Cinderwench; ",sit,,"When she had done her work, she used to go into the chimney-corner, and sit down among cinders and ashes, which made her commonly be called Cinderwench; ",made,9,9,4,5
"When she had done her work, she used to go into the chimney-corner, and sit down among cinders and ashes, which made her commonly be called Cinderwench; ",made,,"When she had done her work, she used to go into the chimney-corner, and sit down among cinders and ashes, which made her commonly be called Cinderwench; ",called,9,9,5,7
"When she had done her work, she used to go into the chimney-corner, and sit down among cinders and ashes, which made her commonly be called Cinderwench; ",called,," but the youngest, who was not so rude and uncivil as the eldest, called her Cinderella. ",called,9,10,7,1
" but the youngest, who was not so rude and uncivil as the eldest, called her Cinderella. ",called,,"However, Cinderella, notwithstanding her mean apparel, was a hundred times handsomer than her sisters, though they were always dressed very richly. ",dressed,10,11,1,2
"However, Cinderella, notwithstanding her mean apparel, was a hundred times handsomer than her sisters, though they were always dressed very richly. ",dressed,,"It happened that the King's son gave a ball, and invited all persons of fashion to it. ",happened,11,12,2,0
"It happened that the King's son gave a ball, and invited all persons of fashion to it. ",happened,,"It happened that the King's son gave a ball, and invited all persons of fashion to it. ",gave,12,12,0,1
"It happened that the King's son gave a ball, and invited all persons of fashion to it. ",gave,,"It happened that the King's son gave a ball, and invited all persons of fashion to it. ",invited,12,12,1,2
"It happened that the King's son gave a ball, and invited all persons of fashion to it. ",invited,,"Our young misses were also invited, for they cut a very grand figure among the quality. ",invited,12,13,2,1
"Our young misses were also invited, for they cut a very grand figure among the quality. ",invited,,"Our young misses were also invited, for they cut a very grand figure among the quality. ",cut,13,13,1,2
"Our young misses were also invited, for they cut a very grand figure among the quality. ",cut,,"They were mightily delighted at this invitation, and wonderfully busy in choosing out such gowns, petticoats, and head-clothes as might become them. ",choosing,13,14,2,1
"They were mightily delighted at this invitation, and wonderfully busy in choosing out such gowns, petticoats, and head-clothes as might become them. ",choosing,," for it was she who ironed her sisters' linen, and plaited their ruffles; ",ironed,14,16,1,1
" for it was she who ironed her sisters' linen, and plaited their ruffles; ",ironed,," for it was she who ironed her sisters' linen, and plaited their ruffles; ",plaited,16,16,1,2
" for it was she who ironed her sisters' linen, and plaited their ruffles; ",plaited,, they talked all day long of nothing but how they should be dressed. ,talked,16,17,2,0
 they talked all day long of nothing but how they should be dressed. ,talked,, they talked all day long of nothing but how they should be dressed. ,dressed,17,17,0,3
 they talked all day long of nothing but how they should be dressed. ,dressed,,"""For my part,"" said the eldest, ""I will wear my red velvet suit with French trimming."" ",said,17,18,3,0
"""For my part,"" said the eldest, ""I will wear my red velvet suit with French trimming."" ",said,,"""For my part,"" said the eldest, ""I will wear my red velvet suit with French trimming."" ",wear,18,18,0,2
"""For my part,"" said the eldest, ""I will wear my red velvet suit with French trimming."" ",wear,,"""And I,"" said the youngest, ""shall have my usual petticoat; ",said,18,19,2,0
"""And I,"" said the youngest, ""shall have my usual petticoat; ",said,,"""And I,"" said the youngest, ""shall have my usual petticoat; ",have,19,19,0,2
"""And I,"" said the youngest, ""shall have my usual petticoat; ",have,," but then, to make amends for that, I will put on my gold-flowered manteau, and my diamond stomacher, which is far from being the most ordinary one in the world."" ",make,19,20,2,0
" but then, to make amends for that, I will put on my gold-flowered manteau, and my diamond stomacher, which is far from being the most ordinary one in the world."" ",make,," but then, to make amends for that, I will put on my gold-flowered manteau, and my diamond stomacher, which is far from being the most ordinary one in the world."" ",put,20,20,0,2
" but then, to make amends for that, I will put on my gold-flowered manteau, and my diamond stomacher, which is far from being the most ordinary one in the world."" ",put,,"They sent for the best tire-woman they could get to make up their head-dresses and adjust their double pinners, and they had their red brushes and patches from Mademoiselle de la Poche. ",sent,20,21,2,0
"They sent for the best tire-woman they could get to make up their head-dresses and adjust their double pinners, and they had their red brushes and patches from Mademoiselle de la Poche. ",sent,,"They sent for the best tire-woman they could get to make up their head-dresses and adjust their double pinners, and they had their red brushes and patches from Mademoiselle de la Poche. ",make,21,21,0,3
"They sent for the best tire-woman they could get to make up their head-dresses and adjust their double pinners, and they had their red brushes and patches from Mademoiselle de la Poche. ",make,,"They sent for the best tire-woman they could get to make up their head-dresses and adjust their double pinners, and they had their red brushes and patches from Mademoiselle de la Poche. ",adjust,21,21,3,4
"They sent for the best tire-woman they could get to make up their head-dresses and adjust their double pinners, and they had their red brushes and patches from Mademoiselle de la Poche. ",adjust,,"They sent for the best tire-woman they could get to make up their head-dresses and adjust their double pinners, and they had their red brushes and patches from Mademoiselle de la Poche. ",had,21,21,4,5
"They sent for the best tire-woman they could get to make up their head-dresses and adjust their double pinners, and they had their red brushes and patches from Mademoiselle de la Poche. ",had,,"Cinderella was likewise called up to them to be consulted in all these matters, for she had excellent notions, and advised them always for the best, nay, and offered her services to dress their heads, which they were very willing she should do. ",called,21,22,5,1
"Cinderella was likewise called up to them to be consulted in all these matters, for she had excellent notions, and advised them always for the best, nay, and offered her services to dress their heads, which they were very willing she should do. ",called,,"Cinderella was likewise called up to them to be consulted in all these matters, for she had excellent notions, and advised them always for the best, nay, and offered her services to dress their heads, which they were very willing she should do. ",had,22,22,1,4
"Cinderella was likewise called up to them to be consulted in all these matters, for she had excellent notions, and advised them always for the best, nay, and offered her services to dress their heads, which they were very willing she should do. ",had,,"Cinderella was likewise called up to them to be consulted in all these matters, for she had excellent notions, and advised them always for the best, nay, and offered her services to dress their heads, which they were very willing she should do. ",advised,22,22,4,5
"Cinderella was likewise called up to them to be consulted in all these matters, for she had excellent notions, and advised them always for the best, nay, and offered her services to dress their heads, which they were very willing she should do. ",advised,,"Cinderella was likewise called up to them to be consulted in all these matters, for she had excellent notions, and advised them always for the best, nay, and offered her services to dress their heads, which they were very willing she should do. ",offered,22,22,5,6
"Cinderella was likewise called up to them to be consulted in all these matters, for she had excellent notions, and advised them always for the best, nay, and offered her services to dress their heads, which they were very willing she should do. ",offered,,"Cinderella was likewise called up to them to be consulted in all these matters, for she had excellent notions, and advised them always for the best, nay, and offered her services to dress their heads, which they were very willing she should do. ",dress,22,22,6,7
"Cinderella was likewise called up to them to be consulted in all these matters, for she had excellent notions, and advised them always for the best, nay, and offered her services to dress their heads, which they were very willing she should do. ",dress,,"Cinderella was likewise called up to them to be consulted in all these matters, for she had excellent notions, and advised them always for the best, nay, and offered her services to dress their heads, which they were very willing she should do. ",do,22,22,7,10
"Cinderella was likewise called up to them to be consulted in all these matters, for she had excellent notions, and advised them always for the best, nay, and offered her services to dress their heads, which they were very willing she should do. ",do,,"As she was doing this, they said to her: ""Cinderella, would you not be glad to go to the ball?"" ",doing,22,23,10,1
"As she was doing this, they said to her: ""Cinderella, would you not be glad to go to the ball?"" ",doing,,"As she was doing this, they said to her: ""Cinderella, would you not be glad to go to the ball?"" ",said,23,23,1,2
"As she was doing this, they said to her: ""Cinderella, would you not be glad to go to the ball?"" ",said,,"said she, ""you only jeer me; ",said,23,25,2,0
"said she, ""you only jeer me; ",said,,"said she, ""you only jeer me; ",jeer,25,25,0,1
"said she, ""you only jeer me; ",jeer,," it is not for such as I am to go there."" ",go,25,26,1,2
" it is not for such as I am to go there."" ",go,,"""You are in the right of it,"" replied they; ",replied,26,27,2,1
"""You are in the right of it,"" replied they; ",replied,," ""it would make the people laugh to see a Cinderwench at a ball."" ",make,27,28,1,1
" ""it would make the people laugh to see a Cinderwench at a ball."" ",make,," ""it would make the people laugh to see a Cinderwench at a ball."" ",laugh,28,28,1,2
" ""it would make the people laugh to see a Cinderwench at a ball."" ",laugh,," ""it would make the people laugh to see a Cinderwench at a ball."" ",see,28,28,2,3
" ""it would make the people laugh to see a Cinderwench at a ball."" ",see,,"Anyone but Cinderella would have dressed their heads awry, but she was very good, and dressed them perfectly well They were almost two days without eating, so much were they transported with joy. ",transported,28,29,3,8
"Anyone but Cinderella would have dressed their heads awry, but she was very good, and dressed them perfectly well They were almost two days without eating, so much were they transported with joy. ",transported,,"Anyone but Cinderella would have dressed their heads awry, but she was very good, and dressed them perfectly well They were almost two days without eating, so much were they transported with joy. ",dressed,29,29,8,2
"Anyone but Cinderella would have dressed their heads awry, but she was very good, and dressed them perfectly well They were almost two days without eating, so much were they transported with joy. ",dressed,,"Anyone but Cinderella would have dressed their heads awry, but she was very good, and dressed them perfectly well They were almost two days without eating, so much were they transported with joy. ",dressed,29,29,2,4
"Anyone but Cinderella would have dressed their heads awry, but she was very good, and dressed them perfectly well They were almost two days without eating, so much were they transported with joy. ",dressed,,"They broke above a dozen laces in trying to be laced up close, that they might have a fine slender shape, and they were continually at their looking-glass. ",broke,29,30,4,0
"They broke above a dozen laces in trying to be laced up close, that they might have a fine slender shape, and they were continually at their looking-glass. ",broke,," they went to Court, and Cinderella followed them with her eyes as long as she could, and when she had lost sight of them, she fell a-crying. ",went,30,32,0,0
" they went to Court, and Cinderella followed them with her eyes as long as she could, and when she had lost sight of them, she fell a-crying. ",went,," they went to Court, and Cinderella followed them with her eyes as long as she could, and when she had lost sight of them, she fell a-crying. ",followed,32,32,0,1
" they went to Court, and Cinderella followed them with her eyes as long as she could, and when she had lost sight of them, she fell a-crying. ",followed,," they went to Court, and Cinderella followed them with her eyes as long as she could, and when she had lost sight of them, she fell a-crying. ",lost,32,32,1,4
" they went to Court, and Cinderella followed them with her eyes as long as she could, and when she had lost sight of them, she fell a-crying. ",lost,," they went to Court, and Cinderella followed them with her eyes as long as she could, and when she had lost sight of them, she fell a-crying. ",fell,32,32,4,5
" they went to Court, and Cinderella followed them with her eyes as long as she could, and when she had lost sight of them, she fell a-crying. ",fell,,"Her godmother, who saw her all in tears, asked her what was the matter. ",saw,32,33,5,0
"Her godmother, who saw her all in tears, asked her what was the matter. ",saw,,"Her godmother, who saw her all in tears, asked her what was the matter. ",asked,33,33,0,1
"Her godmother, who saw her all in tears, asked her what was the matter. ",asked,,"""I wish I could-I wish I could-"";",wish,33,34,1,0
"""I wish I could-I wish I could-"";",wish,,"""I wish I could-I wish I could-"";",wish,34,34,0,2
"""I wish I could-I wish I could-"";",wish,," she was not able to speak the rest, being interrupted by her tears and sobbing. ",speak,34,35,2,1
" she was not able to speak the rest, being interrupted by her tears and sobbing. ",speak,,"This godmother of hers, who was a fairy, said to her, ""You wish you could go to the ball; ",said,35,36,1,1
"This godmother of hers, who was a fairy, said to her, ""You wish you could go to the ball; ",said,,"This godmother of hers, who was a fairy, said to her, ""You wish you could go to the ball; ",wish,36,36,1,2
"This godmother of hers, who was a fairy, said to her, ""You wish you could go to the ball; ",wish,,"This godmother of hers, who was a fairy, said to her, ""You wish you could go to the ball; ",go,36,36,2,4
"This godmother of hers, who was a fairy, said to her, ""You wish you could go to the ball; ",go,,"""Y-es,"" cried Cinderella, with a great sigh. ",cried,36,38,4,0
"""Y-es,"" cried Cinderella, with a great sigh. ",cried,,"""Well,"" said her godmother, ""be but a good girl, and I will contrive that you shall go."" ",said,38,39,0,0
"""Well,"" said her godmother, ""be but a good girl, and I will contrive that you shall go."" ",said,,"""Well,"" said her godmother, ""be but a good girl, and I will contrive that you shall go."" ",contrive,39,39,0,3
"""Well,"" said her godmother, ""be but a good girl, and I will contrive that you shall go."" ",contrive,,"""Well,"" said her godmother, ""be but a good girl, and I will contrive that you shall go."" ",go,39,39,3,5
"""Well,"" said her godmother, ""be but a good girl, and I will contrive that you shall go."" ",go,,"Then she took her into her chamber, and said to her, ""Run into the garden, and bring me a pumpkin."" ",took,39,40,5,0
"Then she took her into her chamber, and said to her, ""Run into the garden, and bring me a pumpkin."" ",took,,"Then she took her into her chamber, and said to her, ""Run into the garden, and bring me a pumpkin."" ",said,40,40,0,1
"Then she took her into her chamber, and said to her, ""Run into the garden, and bring me a pumpkin."" ",said,,"Then she took her into her chamber, and said to her, ""Run into the garden, and bring me a pumpkin."" ",bring,40,40,1,3
"Then she took her into her chamber, and said to her, ""Run into the garden, and bring me a pumpkin."" ",bring,,"Cinderella went immediately to gather the finest she could get, and brought it to her godmother, not being able to imagine how this pumpkin could make her go to the ball. ",gather,40,41,3,1
"Cinderella went immediately to gather the finest she could get, and brought it to her godmother, not being able to imagine how this pumpkin could make her go to the ball. ",gather,,"Cinderella went immediately to gather the finest she could get, and brought it to her godmother, not being able to imagine how this pumpkin could make her go to the ball. ",get,41,41,1,3
"Cinderella went immediately to gather the finest she could get, and brought it to her godmother, not being able to imagine how this pumpkin could make her go to the ball. ",get,,"Cinderella went immediately to gather the finest she could get, and brought it to her godmother, not being able to imagine how this pumpkin could make her go to the ball. ",brought,41,41,3,4
"Cinderella went immediately to gather the finest she could get, and brought it to her godmother, not being able to imagine how this pumpkin could make her go to the ball. ",brought,,"Cinderella went immediately to gather the finest she could get, and brought it to her godmother, not being able to imagine how this pumpkin could make her go to the ball. ",imagine,41,41,4,6
"Cinderella went immediately to gather the finest she could get, and brought it to her godmother, not being able to imagine how this pumpkin could make her go to the ball. ",imagine,,"Cinderella went immediately to gather the finest she could get, and brought it to her godmother, not being able to imagine how this pumpkin could make her go to the ball. ",make,41,41,6,8
"Cinderella went immediately to gather the finest she could get, and brought it to her godmother, not being able to imagine how this pumpkin could make her go to the ball. ",make,,"Her godmother scooped out all the inside of it, having left nothing but the rind; ",scooped,41,42,8,0
"Her godmother scooped out all the inside of it, having left nothing but the rind; ",scooped,,"Her godmother scooped out all the inside of it, having left nothing but the rind; ",left,42,42,0,2
"Her godmother scooped out all the inside of it, having left nothing but the rind; ",left,," which done, she struck it with her wand, and the pumpkin was instantly turned into a fine coach, gilded all over with gold. ",struck,42,43,2,1
" which done, she struck it with her wand, and the pumpkin was instantly turned into a fine coach, gilded all over with gold. ",struck,,"She then went to look into her mouse-trap, where she found six mice, all alive, and ordered Cinderella to lift up a little the trapdoor, when, giving each mouse, as it went out, a little tap with her wand, the mouse was that moment turned into a fine horse, which altogether made a very fine set of six horses of a beautiful mouse-colored dapple-gray. ",went,43,44,1,0
"She then went to look into her mouse-trap, where she found six mice, all alive, and ordered Cinderella to lift up a little the trapdoor, when, giving each mouse, as it went out, a little tap with her wand, the mouse was that moment turned into a fine horse, which altogether made a very fine set of six horses of a beautiful mouse-colored dapple-gray. ",went,,"She then went to look into her mouse-trap, where she found six mice, all alive, and ordered Cinderella to lift up a little the trapdoor, when, giving each mouse, as it went out, a little tap with her wand, the mouse was that moment turned into a fine horse, which altogether made a very fine set of six horses of a beautiful mouse-colored dapple-gray. ",look,44,44,0,1
"She then went to look into her mouse-trap, where she found six mice, all alive, and ordered Cinderella to lift up a little the trapdoor, when, giving each mouse, as it went out, a little tap with her wand, the mouse was that moment turned into a fine horse, which altogether made a very fine set of six horses of a beautiful mouse-colored dapple-gray. ",look,,"She then went to look into her mouse-trap, where she found six mice, all alive, and ordered Cinderella to lift up a little the trapdoor, when, giving each mouse, as it went out, a little tap with her wand, the mouse was that moment turned into a fine horse, which altogether made a very fine set of six horses of a beautiful mouse-colored dapple-gray. ",found,44,44,1,2
"She then went to look into her mouse-trap, where she found six mice, all alive, and ordered Cinderella to lift up a little the trapdoor, when, giving each mouse, as it went out, a little tap with her wand, the mouse was that moment turned into a fine horse, which altogether made a very fine set of six horses of a beautiful mouse-colored dapple-gray. ",found,,"She then went to look into her mouse-trap, where she found six mice, all alive, and ordered Cinderella to lift up a little the trapdoor, when, giving each mouse, as it went out, a little tap with her wand, the mouse was that moment turned into a fine horse, which altogether made a very fine set of six horses of a beautiful mouse-colored dapple-gray. ",ordered,44,44,2,3
"She then went to look into her mouse-trap, where she found six mice, all alive, and ordered Cinderella to lift up a little the trapdoor, when, giving each mouse, as it went out, a little tap with her wand, the mouse was that moment turned into a fine horse, which altogether made a very fine set of six horses of a beautiful mouse-colored dapple-gray. ",ordered,,"She then went to look into her mouse-trap, where she found six mice, all alive, and ordered Cinderella to lift up a little the trapdoor, when, giving each mouse, as it went out, a little tap with her wand, the mouse was that moment turned into a fine horse, which altogether made a very fine set of six horses of a beautiful mouse-colored dapple-gray. ",lift,44,44,3,4
"She then went to look into her mouse-trap, where she found six mice, all alive, and ordered Cinderella to lift up a little the trapdoor, when, giving each mouse, as it went out, a little tap with her wand, the mouse was that moment turned into a fine horse, which altogether made a very fine set of six horses of a beautiful mouse-colored dapple-gray. ",lift,,"Being at a loss for a coachman, ""I will go and see,"" says Cinderella, ""if there is never a rat in the rat-trap-we may make a coachman of him."" ",go,44,45,4,2
"Being at a loss for a coachman, ""I will go and see,"" says Cinderella, ""if there is never a rat in the rat-trap-we may make a coachman of him."" ",go,,"Being at a loss for a coachman, ""I will go and see,"" says Cinderella, ""if there is never a rat in the rat-trap-we may make a coachman of him."" ",see,45,45,2,3
"Being at a loss for a coachman, ""I will go and see,"" says Cinderella, ""if there is never a rat in the rat-trap-we may make a coachman of him."" ",see,,"Being at a loss for a coachman, ""I will go and see,"" says Cinderella, ""if there is never a rat in the rat-trap-we may make a coachman of him."" ",says,45,45,3,4
"Being at a loss for a coachman, ""I will go and see,"" says Cinderella, ""if there is never a rat in the rat-trap-we may make a coachman of him."" ",says,,"""You are in the right,"" replied her godmother; ",replied,45,46,4,1
"""You are in the right,"" replied her godmother; ",replied,,"Cinderella brought the trap to her, and in it there were three huge rats. ",brought,46,48,1,0
"Cinderella brought the trap to her, and in it there were three huge rats. ",brought,,"The fairy made choice of one of the three which had the largest beard, and, having touched him with her wand, he was turned into a fat, jolly coachman, who had the smartest whiskers eyes ever beheld. ",made,48,49,0,0
"The fairy made choice of one of the three which had the largest beard, and, having touched him with her wand, he was turned into a fat, jolly coachman, who had the smartest whiskers eyes ever beheld. ",made,,"The fairy made choice of one of the three which had the largest beard, and, having touched him with her wand, he was turned into a fat, jolly coachman, who had the smartest whiskers eyes ever beheld. ",touched,49,49,0,3
"The fairy made choice of one of the three which had the largest beard, and, having touched him with her wand, he was turned into a fat, jolly coachman, who had the smartest whiskers eyes ever beheld. ",touched,,"After that, she said to her: ""Go again into the garden, and you will find six lizards behind the watering-pot, bring them to me."" ",said,49,50,3,0
"After that, she said to her: ""Go again into the garden, and you will find six lizards behind the watering-pot, bring them to me."" ",said,,"After that, she said to her: ""Go again into the garden, and you will find six lizards behind the watering-pot, bring them to me."" ",find,50,50,0,3
"After that, she said to her: ""Go again into the garden, and you will find six lizards behind the watering-pot, bring them to me."" ",find,,"After that, she said to her: ""Go again into the garden, and you will find six lizards behind the watering-pot, bring them to me."" ",bring,50,50,3,4
"After that, she said to her: ""Go again into the garden, and you will find six lizards behind the watering-pot, bring them to me."" ",bring,,"She had no sooner done so but her godmother turned them into six footmen, who skipped up immediately behind the coach, with their liveries all bedaubed with gold and silver, and clung as close behind each other as if they had done nothing else their whole lives. ",turned,50,51,4,2
"She had no sooner done so but her godmother turned them into six footmen, who skipped up immediately behind the coach, with their liveries all bedaubed with gold and silver, and clung as close behind each other as if they had done nothing else their whole lives. ",turned,,"The Fairy then said to Cinderella: ""Well, you see here an equipage fit to go to the ball with; ",said,51,52,2,0
"The Fairy then said to Cinderella: ""Well, you see here an equipage fit to go to the ball with; ",said,,"The Fairy then said to Cinderella: ""Well, you see here an equipage fit to go to the ball with; ",see,52,52,0,1
"The Fairy then said to Cinderella: ""Well, you see here an equipage fit to go to the ball with; ",see,,"yes,"" cried she; ",cried,52,55,1,0
"yes,"" cried she; ",cried,," ""but must I go there as I am, in these nasty rags?"" ",go,55,56,0,1
" ""but must I go there as I am, in these nasty rags?"" ",go,,"Her godmother only just touched her with her wand, and, at the same instant, her clothes were turned into cloth of gold and silver, all beset with jewels. ",touched,56,57,1,0
"Her godmother only just touched her with her wand, and, at the same instant, her clothes were turned into cloth of gold and silver, all beset with jewels. ",touched,,"Her godmother only just touched her with her wand, and, at the same instant, her clothes were turned into cloth of gold and silver, all beset with jewels. ",turned,57,57,0,2
"Her godmother only just touched her with her wand, and, at the same instant, her clothes were turned into cloth of gold and silver, all beset with jewels. ",turned,,"This done, she gave her a pair of glass slippers, the prettiest in the whole world. ",gave,57,58,2,1
"This done, she gave her a pair of glass slippers, the prettiest in the whole world. ",gave,,"Being thus decked out, she got up into her coach; ",got,58,59,1,2
"Being thus decked out, she got up into her coach; ",got,," but her godmother, above all things, commanded her not to stay till after midnight, telling her, at the same time, that if she stayed one moment longer, the coach would be a pumpkin again, her horses mice, her coachman a rat, her footmen lizards, and her clothes become just as they were before. ",commanded,59,60,2,0
" but her godmother, above all things, commanded her not to stay till after midnight, telling her, at the same time, that if she stayed one moment longer, the coach would be a pumpkin again, her horses mice, her coachman a rat, her footmen lizards, and her clothes become just as they were before. ",commanded,," but her godmother, above all things, commanded her not to stay till after midnight, telling her, at the same time, that if she stayed one moment longer, the coach would be a pumpkin again, her horses mice, her coachman a rat, her footmen lizards, and her clothes become just as they were before. ",telling,60,60,0,2
" but her godmother, above all things, commanded her not to stay till after midnight, telling her, at the same time, that if she stayed one moment longer, the coach would be a pumpkin again, her horses mice, her coachman a rat, her footmen lizards, and her clothes become just as they were before. ",telling,," but her godmother, above all things, commanded her not to stay till after midnight, telling her, at the same time, that if she stayed one moment longer, the coach would be a pumpkin again, her horses mice, her coachman a rat, her footmen lizards, and her clothes become just as they were before. ",become,60,60,2,6
" but her godmother, above all things, commanded her not to stay till after midnight, telling her, at the same time, that if she stayed one moment longer, the coach would be a pumpkin again, her horses mice, her coachman a rat, her footmen lizards, and her clothes become just as they were before. ",become,,She promised her godmother she would not fail of leaving the ball before midnight; ,promised,60,61,6,0
She promised her godmother she would not fail of leaving the ball before midnight; ,promised,,She promised her godmother she would not fail of leaving the ball before midnight; ,fail,61,61,0,2
She promised her godmother she would not fail of leaving the ball before midnight; ,fail,,She promised her godmother she would not fail of leaving the ball before midnight; ,leaving,61,61,2,3
She promised her godmother she would not fail of leaving the ball before midnight; ,leaving,," and then away she drives, scarce able to contain herself for joy. ",drives,61,62,3,0
" and then away she drives, scarce able to contain herself for joy. ",drives,," and then away she drives, scarce able to contain herself for joy. ",contain,62,62,0,1
" and then away she drives, scarce able to contain herself for joy. ",contain,,"The King's son who was told that a great princess, whom nobody knew, was come, ran out to receive her; ",ran,62,63,1,5
"The King's son who was told that a great princess, whom nobody knew, was come, ran out to receive her; ",ran,,"The King's son who was told that a great princess, whom nobody knew, was come, ran out to receive her; ",receive,63,63,5,6
"The King's son who was told that a great princess, whom nobody knew, was come, ran out to receive her; ",receive,," he gave her his hand as she alighted out of the coach, and led her into the ball, among all the company. ",gave,63,64,6,0
" he gave her his hand as she alighted out of the coach, and led her into the ball, among all the company. ",gave,," he gave her his hand as she alighted out of the coach, and led her into the ball, among all the company. ",alighted,64,64,0,1
" he gave her his hand as she alighted out of the coach, and led her into the ball, among all the company. ",alighted,," he gave her his hand as she alighted out of the coach, and led her into the ball, among all the company. ",led,64,64,1,2
" he gave her his hand as she alighted out of the coach, and led her into the ball, among all the company. ",led,,"There was immediately a profound silence, they left off dancing, and the violins ceased to play, so attentive was everyone to contemplate the singular beauties of the unknown new-comer. ",contemplate,64,65,2,5
"There was immediately a profound silence, they left off dancing, and the violins ceased to play, so attentive was everyone to contemplate the singular beauties of the unknown new-comer. ",contemplate,,"The King himself, old as he was, could not help watching her, and telling the Queen softly that it was a long time since he had seen so beautiful and lovely a creature. ",help,65,70,5,2
"The King himself, old as he was, could not help watching her, and telling the Queen softly that it was a long time since he had seen so beautiful and lovely a creature. ",help,,"The King himself, old as he was, could not help watching her, and telling the Queen softly that it was a long time since he had seen so beautiful and lovely a creature. ",watching,70,70,2,3
"The King himself, old as he was, could not help watching her, and telling the Queen softly that it was a long time since he had seen so beautiful and lovely a creature. ",watching,,"The King himself, old as he was, could not help watching her, and telling the Queen softly that it was a long time since he had seen so beautiful and lovely a creature. ",telling,70,70,3,4
"The King himself, old as he was, could not help watching her, and telling the Queen softly that it was a long time since he had seen so beautiful and lovely a creature. ",telling,,"The King himself, old as he was, could not help watching her, and telling the Queen softly that it was a long time since he had seen so beautiful and lovely a creature. ",seen,70,70,4,7
"The King himself, old as he was, could not help watching her, and telling the Queen softly that it was a long time since he had seen so beautiful and lovely a creature. ",seen,,"All the ladies were busied in considering her clothes and headdress, that they might have some made next day after the same pattern, provided they could meet with such fine material and as able hands to make them. ",considering,70,71,7,2
