sentence_id,text,start,end
94,"However, Habetrot, as she had called herself, suddenly appeared on the path beside her, with the hanks of thread in her hand. ",9847,9973
95,"""Oh, thank you, thank you,"" cried Maisie. ",9973,10015
96,"""What can I do to show you how thankful I am?"" ",10015,10062
97,"""Nothing,"" answered the Fairy. ",10062,10093
98,"""For I do not work for reward. ",10093,10124
99,"Only do not tell your mother who span the thread for thee."" ",10124,10184
100,"It was now late, and Maisie lost no time in running home with the precious thread upon her shoulder. ",10184,10285
101,When she walked into the kitchen she found that her mother had gone to bed. ,10285,10361
102,"She seemed to have had a busy day, for there, hanging up in the wide chimney, in order to dry, were seven large black puddings. ",10361,10489
103,"The fire was low, but bright and clear; ",10489,10529
104," and the sight of it and the sight of the puddings suggested to Maisie that she was very hungry, and that fried black puddings were very good. ",10528,10671
105,"Flinging the thread down on the table, she hastily pulled off her shoes, so as not to make a noise and awake her mother; ",10671,10792
106," and, getting down the frying-pan from the wall, she took one of the black puddings from the chimney, and fried it, and ate it. ",10791,10919
107,"Still she felt hungry, so she took another, and then another, till they were all gone. ",10919,11006
108,Then she crept upstairs to her little bed and fell fast asleep. ,11006,11070
109,Next morning her mother came downstairs before Maisie was awake. ,11070,11135
110,"In fact, she had not been able to sleep much for thinking of her daughter's careless ways, and had been sorrowfully making up her mind that she must lose no time in speaking to the Abbess of St. Mary's about this idle girl of hers. ",11135,11367
111,"What was her surprise to see on the table the seven beautiful hanks of thread, while, on going to the chimney to take down a black pudding to fry for breakfast, she found that every one of them had been eaten. ",11367,11577
112,"She did not know whether to laugh for joy that her daughter had been so industrious, or to cry for vexation because all her lovely black puddings--which she had expected would last for a week at least--were gone. ",11577,11790
113,"In her bewilderment she sang out: ""My daughter's spun se'en, se'en, se'en, My daughter's eaten se'en, se'en, se'en, And all before daylight."" ",11790,11932
114,"Now I forgot to tell you that, about half a mile from where the old farmhouse stood, there was a beautiful Castle, where a very rich young nobleman lived. ",11932,12087
115,"He was both good and brave, as well as rich; ",12087,12132
116," and all the mothers who had pretty daughters used to wish that he would come their way, some day, and fall in love with one of them. ",12131,12265
117,"But he had never done so, and everyone said, ""He is too grand to marry any country girl. ",12265,12354
118,"One day he will go away to London Town and marry a Duke's daughter."" ",12354,12423
119,"Well, this fine spring morning it chanced that this young nobleman's favourite horse had lost a shoe, and he was so afraid that any of the grooms might ride it along the hard road, and not on the soft grass at the side, that he said that he would take it to the smithy himself. ",12423,12701
120,So it happened that he was riding along by Maisie's garden gate as her mother came into the garden singing these strange lines. ,12701,12829
121,"He stopped his horse, and said good-naturedly, ""Good day, Madam; ",12829,12894
122," and may I ask why you sing such a strange song?"" ",12893,12943
123,"Maisie's mother made no answer, but turned and walked into the house; ",12943,13013
124," and the young nobleman, being very anxious to know what it all meant, hung his bridle over the garden gate, and followed her. ",13012,13139
125,"She pointed to the seven hanks of thread lying on the table, and said, ""This hath my daughter done before breakfast."" ",13139,13257
126,"Then the young man asked to see the Maiden who was so industrious, and her mother went and pulled Maisie from behind the door, where she had hidden herself when the stranger came in; ",13257,13440
127, for she had come downstairs while her mother was in the garden. ,13439,13504
128,"She looked so lovely in her fresh morning gown of blue gingham, with her auburn hair curling softly round her brow, and her face all over blushes at the sight of such a gallant young man, that he quite lost his heart, and fell in love with her on the spot. ",13504,13761
129,"""Ah,"" said he, ""my dear mother always told me to try and find a wife who was both pretty and useful, and I have succeeded beyond my expectations. ",13761,13907
130,"Do not let our marriage, I pray thee, good Dame, be too long deferred."" ",13907,13979
131,"Maisie's mother was overjoyed, as you may imagine, at this piece of unexpected good fortune, and busied herself in getting everything ready for the wedding; ",13979,14136
132, but Maisie herself was a little perplexed. ,14135,14179
133,"She was afraid that she would be expected to spin a great deal when she was married and lived at the Castle, and if that were so, her husband was sure to find out that she was not really such a good spinstress as he thought she was. ",14179,14412
134,"In her trouble she went down, the night before her wedding, to the great boulder by the stream in the glen, and, climbing up on it, she laid her head against the stone, and called softly down the hole, ""Habetrot, dear Habetrot."" ",14412,14641
135,"The little old woman soon appeared, and, with twinkling eyes, asked her what was troubling her so much just when she should have been so happy. ",14641,14785
136,And Maisie told her. ,14785,14806
137,"""Trouble not thy pretty head about that,"" answered the Fairy, ""but come here with thy bridegroom next week, when the moon is full, and I warrant that he will never ask thee to sit at a spinning-wheel again."" ",14806,15014
138,"Accordingly, after all the wedding festivities were over and the couple had settled down at the Castle, on the appointed evening Maisie suggested to her husband that they should take a walk together in the moonlight. ",15014,15231
139,She was very anxious to see what the little Fairy would do to help her; ,15231,15303
140," for that very day he had been showing her all over her new home, and he had pointed out to her the beautiful new spinning-wheel made of ebony, which had belonged to his mother, saying proudly, ""To-morrow, little one, I shall bring some lint from the town, and then the maids will see what clever little fingers my wife has."" ",15302,15628
141,"Maisie had blushed as red as a rose as she bent over the lovely wheel, and then felt quite sick, as she wondered whatever she would do if Habetrot did not help her. ",15628,15793
142,"So on this particular evening, after they had walked in the garden, she said that she should like to go down to the little dell and see how the stream looked by moonlight. ",15793,15965
143,So to the dell they went. ,15965,15991
144,"As soon as they came to the boulder Maisie put her head against it and whispered, ""Habetrot, dear Habetrot"";",15991,16099
145, and in an instant the little old woman appeared. ,16099,16149
146,"She bowed in a stately way, as if they were both strangers to her, and said, ""Welcome, Sir and Madam, to the Spinsters' Dell."" ",16149,16276
147,"And then she tapped on the root of a great oak tree with a tiny wand which she held in her hand, and a green door, which Maisie never remembered having noticed before, flew open, and they followed the Fairy through it into the other valley which Maisie had seen through the hole in the great stone. ",16276,16575
148,"All the little old women were sitting on their white chucky stones busy at work, only they seemed far uglier than they had seemed at first; ",16575,16715
149," and Maisie noticed that the reason for this was, that, instead of wearing red skirts and white mutches as they had done before, they now wore caps and dresses of dull grey, and instead of looking happy, they all seemed to be trying who could look most miserable, and who could push out their long lips furthest, as they wet their fingers to draw the thread from their distaffs. ",16714,17093
150,"""Save us and help us! ",17093,17115
151,"What a lot of hideous old witches,"" exclaimed her husband. ",17115,17174
152,"""Whatever could this funny old woman mean by bringing a pretty child like thee to look at them? ",17174,17270
153,Thou wilt dream of them for a week and a day. ,17270,17316
154,"Just look at their lips"";",17316,17341
155," and, pushing Maisie behind him, he went up to one of them and asked her what had made her mouth grow so ugly. ",17341,17452
156,"She tried to tell him, but all the sound that he could hear was something that sounded like SPIN-N-N. ",17452,17554
157,"He asked another one, and her answer sounded like this: SPAN-N-N. ",17554,17620
158,"He tried a third, and hers sounded like SPUN-N-N. ",17620,17670
159,He seized Maisie by the hand and hurried her through the green door. ,17670,17739
160,"""By my troth,"" he said, ""my mother's spinning-wheel may turn to gold ere I let thee touch it, if this is what spinning leads to. ",17739,17868
161,"Rather than that thy pretty face should be spoilt, the linen chests at the Castle may get empty, and remain so for ever!"" ",17868,17990
162,"So it came to pass that Maisie could be out of doors all day wandering about with her husband, and laughing and singing to her heart's content. ",17990,18134
163,"And whenever there was lint at the Castle to be spun, it was carried down to the big boulder in the dell and left there, and Habetrot and her companions spun it, and there was no more trouble about the matter.",18134,18344
