sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"Two months passed in this happy way, and then the Dragon Queen fell ill and was obliged to stay in bed. ",fell,BEFORE,"The King was sorely troubled when he saw his precious bride so ill, and at once sent for the fish doctor to come and give her some medicine. ",come,22,23,1,3
"The King was sorely troubled when he saw his precious bride so ill, and at once sent for the fish doctor to come and give her some medicine. ",come,BEFORE,"He gave special orders to the servants to nurse her carefully and to wait upon her with diligence, but in spite of all the nurses' assiduous care and the medicine that the doctor prescribed, the young Queen showed no signs of recovery, but grew daily worse. ",nurse,23,24,3,1
"He gave special orders to the servants to nurse her carefully and to wait upon her with diligence, but in spite of all the nurses' assiduous care and the medicine that the doctor prescribed, the young Queen showed no signs of recovery, but grew daily worse. ",nurse,BEFORE,Then the Dragon King interviewed the doctor and blamed him for not curing the Queen. ,curing,24,25,1,2
Then the Dragon King interviewed the doctor and blamed him for not curing the Queen. ,curing,AFTER,"The doctor was alarmed at Rin Jin's evident displeasure, and excused his want of skill by saying that although he knew the right kind of medicine to give the invalid, it was impossible to find it in the sea. ",knew,25,26,2,4
"The doctor was alarmed at Rin Jin's evident displeasure, and excused his want of skill by saying that although he knew the right kind of medicine to give the invalid, it was impossible to find it in the sea. ",knew,BEFORE,"""Do you mean to tell me that you can't get the medicine here?"" ",tell,26,27,4,2
"""Do you mean to tell me that you can't get the medicine here?"" ",tell,BEFORE,asked the Dragon King. ,asked,27,28,2,0
asked the Dragon King. ,asked,BEFORE,"""It is just as you say!"" ",say,28,29,0,1
"""It is just as you say!"" ",say,BEFORE,said the doctor. ,said,29,30,1,0
said the doctor. ,said,AFTER,"""Tell me what it is you want for the Queen?"" ",want,30,31,0,2
"""Tell me what it is you want for the Queen?"" ",want,BEFORE,demanded Rin Jin. ,demanded,31,32,2,0
demanded Rin Jin. ,demanded,BEFORE,"""I want the liver of a live monkey!"" ",want,32,33,0,0
"""I want the liver of a live monkey!"" ",want,BEFORE,answered the doctor. ,answered,33,34,0,0
answered the doctor. ,answered,BEFORE,"Of course that will be most difficult to get,"" said the King. ",said,34,36,0,3
"Of course that will be most difficult to get,"" said the King. ",said,BEFORE,"""If we could only get that for the Queen, Her Majesty would soon recover,"" said the doctor. ",said,36,37,3,4
"""If we could only get that for the Queen, Her Majesty would soon recover,"" said the doctor. ",said,BEFORE,asked the King. ,asked,37,41,4,0
asked the King. ,asked,BEFORE,Then the doctor told the Dragon King that some distance to the south there was a Monkey Island where a great many monkeys lived. ,told,41,42,0,0
Then the doctor told the Dragon King that some distance to the south there was a Monkey Island where a great many monkeys lived. ,told,BEFORE,"""If only you could capture one of these monkeys?"" ",capture,42,43,0,1
"""If only you could capture one of these monkeys?"" ",capture,AFTER,"""How can any of my people capture a monkey?"" ",capture,43,45,1,1
"""How can any of my people capture a monkey?"" ",capture,BEFORE,"said the Dragon King, greatly puzzled. ",said,45,46,1,0
"said the Dragon King, greatly puzzled. ",said,AFTER,"I don't see what we can do!"" ",see,46,49,0,1
"I don't see what we can do!"" ",see,BEFORE,"""That has been my difficulty too,"" said the doctor. ",said,49,50,1,2
"""That has been my difficulty too,"" said the doctor. ",said,AFTER,"""But amongst your innumerable servants you surely can find one who can go on shore for that express purpose!"" ",find,50,51,2,1
"""But amongst your innumerable servants you surely can find one who can go on shore for that express purpose!"" ",find,BEFORE,"""Something must be done,"" said the King, and calling his chief steward he consulted him on the matter. ",consulted,51,52,1,5
"""Something must be done,"" said the King, and calling his chief steward he consulted him on the matter. ",consulted,BEFORE,"The chief steward thought for some time, and then, as if struck by a sudden thought, said joyfully: ""I know what we must do! ",know,52,53,5,3
"The chief steward thought for some time, and then, as if struck by a sudden thought, said joyfully: ""I know what we must do! ",know,BEFORE,"Let us send him to the Island of Monkeys to catch one."" ",catch,53,56,3,2
"Let us send him to the Island of Monkeys to catch one."" ",catch,BEFORE,"The jelly fish was then summoned to the King's presence, and was told by His Majesty what was required of him. ",told,56,57,2,3
"The jelly fish was then summoned to the King's presence, and was told by His Majesty what was required of him. ",told,AFTER,"The jelly fish, on being told of the unexpected mission which was to be intrusted to him, looked very troubled, and said that he had never been to the island in question, and as he had never had any experience in catching monkeys he was afraid that he would not be able to get one. ",catching,57,58,3,11
"The jelly fish, on being told of the unexpected mission which was to be intrusted to him, looked very troubled, and said that he had never been to the island in question, and as he had never had any experience in catching monkeys he was afraid that he would not be able to get one. ",catching,BEFORE,"""Well,"" said the chief steward, ""if you depend on your strength or dexterity you will never catch a monkey. ",catch,58,59,11,3
"""Well,"" said the chief steward, ""if you depend on your strength or dexterity you will never catch a monkey. ",catch,BEFORE,"""How can I play a trick on a monkey? ",play,59,61,3,1
"""How can I play a trick on a monkey? ",play,BEFORE,"I don't know how to do it,"" said the perplexed jelly fish. ",said,61,62,1,3
"I don't know how to do it,"" said the perplexed jelly fish. ",said,BEFORE,"""This is what you must do,"" said the wily chief steward. ",said,62,63,3,3
"""This is what you must do,"" said the wily chief steward. ",said,BEFORE,"""When you approach the Island of Monkeys and meet some of them, you must try to get very friendly with one. ",try,63,64,3,3
"""When you approach the Island of Monkeys and meet some of them, you must try to get very friendly with one. ",try,BEFORE,"Tell him that you are a servant of the Dragon King, and invite him to come and visit you and see the Dragon King's Palace. ",come,64,65,3,3
"Tell him that you are a servant of the Dragon King, and invite him to come and visit you and see the Dragon King's Palace. ",come,BEFORE,"Try and describe to him as vividly as you can the grandeur of the Palace and the wonders of the sea so as to arouse his curiosity and make him long to see it all!"" ",describe,65,66,3,1
"Try and describe to him as vividly as you can the grandeur of the Palace and the wonders of the sea so as to arouse his curiosity and make him long to see it all!"" ",describe,BEFORE,"""But how am I to get the monkey here? ",get,66,67,1,1
"""But how am I to get the monkey here? ",get,AFTER,"You know monkeys don't swim?"" ",swim,67,68,1,2
"You know monkeys don't swim?"" ",swim,BEFORE,said the reluctant jelly fish. ,said,68,69,2,0
said the reluctant jelly fish. ,said,AFTER,"""You must carry him on your back. ",carry,69,70,0,1
"""You must carry him on your back. ",carry,AFTER,"What is the use of your shell if you can't do that!"" ",do,70,71,1,2
"What is the use of your shell if you can't do that!"" ",do,BEFORE,said the chief steward. ,said,71,72,2,0
said the chief steward. ,said,AFTER,queried kurage again. ,queried,72,74,0,0
queried kurage again. ,queried,BEFORE,"""You mustn't mind that, for you are working for the Dragon King,"" replied the chief steward. ",mind,74,75,0,1
"""You mustn't mind that, for you are working for the Dragon King,"" replied the chief steward. ",mind,BEFORE,"""I will do my best then,"" said the jelly fish, and he swam away from the Palace and started off towards the Monkey Island. ",swam,75,76,1,3
"""I will do my best then,"" said the jelly fish, and he swam away from the Palace and started off towards the Monkey Island. ",swam,BEFORE,"Swimming swiftly he reached his destination in a few hours, and landed by a convenient wave upon the shore. ",Swimming,76,77,3,0
"Swimming swiftly he reached his destination in a few hours, and landed by a convenient wave upon the shore. ",Swimming,BEFORE,On looking round he saw not far away a big pine-tree with drooping branches and on one of those branches was just what he was looking for-a live monkey. ,saw,77,78,0,1
On looking round he saw not far away a big pine-tree with drooping branches and on one of those branches was just what he was looking for-a live monkey. ,saw,BEFORE,thought the jelly fish. ,thought,78,80,1,0
thought the jelly fish. ,thought,BEFORE,"""Now I must flatter the creature and try to entice him to come back with me to the Palace, and my part will be done!"" ",try,80,81,0,2
"""Now I must flatter the creature and try to entice him to come back with me to the Palace, and my part will be done!"" ",try,AFTER,So the jelly fish slowly walked towards the pine-tree. ,walked,81,82,2,0
So the jelly fish slowly walked towards the pine-tree. ,walked,BEFORE,"When he got to the pine-tree he raised his voice and said: ""How do you do, Mr. Monkey? ",said,82,84,0,2
"When he got to the pine-tree he raised his voice and said: ""How do you do, Mr. Monkey? ",said,BEFORE,"""A very fine day,"" answered the monkey from the tree. ",answered,84,86,2,0
"""A very fine day,"" answered the monkey from the tree. ",answered,AFTER,"""I have never seen you in this part of the world before. ",seen,86,87,0,1
"""I have never seen you in this part of the world before. ",seen,BEFORE,"Where have you come from and what is your name?"" ",come,87,88,1,1
"Where have you come from and what is your name?"" ",come,BEFORE,"I have heard so much of your beautiful island that I have come on purpose to see it,"" answered the jelly fish. ",come,88,91,1,3
"I have heard so much of your beautiful island that I have come on purpose to see it,"" answered the jelly fish. ",come,BEFORE,"""I am very glad to see you,"" said the monkey. ",said,91,92,3,2
"""I am very glad to see you,"" said the monkey. ",said,AFTER,"""By the bye,"" said the jelly fish, ""have you ever seen the Palace of the Dragon King of the Sea where I live?"" ",seen,92,93,2,2
"""By the bye,"" said the jelly fish, ""have you ever seen the Palace of the Dragon King of the Sea where I live?"" ",seen,BEFORE,"""I have often heard of it, but I have never seen it!"" ",seen,93,94,2,3
"""I have often heard of it, but I have never seen it!"" ",seen,BEFORE,answered the monkey. ,answered,94,95,3,0
answered the monkey. ,answered,BEFORE,"""Then you ought most surely to come. ",come,95,96,0,1
"""Then you ought most surely to come. ",come,BEFORE,"The beauty of the Palace is beyond all description-it is certainly to my mind the most lovely place in the world,"" said the jelly fish. ",said,96,98,1,2
"The beauty of the Palace is beyond all description-it is certainly to my mind the most lovely place in the world,"" said the jelly fish. ",said,BEFORE,asked the monkey in astonishment. ,asked,98,100,2,0
asked the monkey in astonishment. ,asked,BEFORE,"Then the jelly fish saw his chance, and went on describing to the best of his ability the beauty and grandeur of the Sea King's Palace, and the wonders of the garden with its curious trees of white, pink and red coral, and the still more curious fruits like great jewels hanging on the branches. ",describing,100,101,0,2
"Then the jelly fish saw his chance, and went on describing to the best of his ability the beauty and grandeur of the Sea King's Palace, and the wonders of the garden with its curious trees of white, pink and red coral, and the still more curious fruits like great jewels hanging on the branches. ",describing,BEFORE,"The monkey grew more and more interested, and as he listened he came down the tree step by step so as not to lose a word of the wonderful story. ",lose,101,102,2,3
"The monkey grew more and more interested, and as he listened he came down the tree step by step so as not to lose a word of the wonderful story. ",lose,BEFORE,"""I have got him at last!"" ",got,102,103,3,1
"""I have got him at last!"" ",got,BEFORE,"thought the jelly fish, but aloud he said: ""Mr. Monkey. ",said,103,104,1,1
"thought the jelly fish, but aloud he said: ""Mr. Monkey. ",said,BEFORE,"As you have never seen the Palace of the Dragon King, won't you avail yourself of this splendid opportunity by coming with me? ",coming,104,106,1,4
"As you have never seen the Palace of the Dragon King, won't you avail yourself of this splendid opportunity by coming with me? ",coming,BEFORE,"I shall then be able to act as guide and show you all the sights of the sea, which will be even more wonderful to you-a land-lubber."" ",show,106,107,4,3
"I shall then be able to act as guide and show you all the sights of the sea, which will be even more wonderful to you-a land-lubber."" ",show,AFTER,"""I should love to go,"" said the monkey, ""but how am I to cross the water! ",cross,107,108,3,5
"""I should love to go,"" said the monkey, ""but how am I to cross the water! ",cross,AFTER,"I can't swim, as you surely know!"" ",swim,108,109,5,1
"I can't swim, as you surely know!"" ",swim,BEFORE,"I can carry you on my back."" ",carry,109,111,1,1
"I can carry you on my back."" ",carry,BEFORE,"""That will be troubling you too much,"" said the monkey. ",said,111,112,1,2
"""That will be troubling you too much,"" said the monkey. ",said,AFTER,"""I can do it quite easily. ",do,112,113,2,1
"""I can do it quite easily. ",do,BEFORE,"I am stronger than I look, so you needn't hesitate,"" said the jelly fish, and taking the monkey on his back he stepped into the sea. ",stepped,113,114,1,5
"I am stronger than I look, so you needn't hesitate,"" said the jelly fish, and taking the monkey on his back he stepped into the sea. ",stepped,BEFORE,"""Keep very still, Mr. monkey,"" said the jelly fish. ",said,114,115,5,1
"""Keep very still, Mr. monkey,"" said the jelly fish. ",said,AFTER,"""You mustn't fall into the sea; ",fall,115,116,1,1
"""You mustn't fall into the sea; ",fall,BEFORE,"""Please don't go so fast, or I am sure I shall fall off,"" said the monkey. ",said,116,118,1,5
"""Please don't go so fast, or I am sure I shall fall off,"" said the monkey. ",said,AFTER,"Thus they went along, the jelly fish skimming through the waves with the monkey sitting on his back. ",skimming,118,119,5,1
"Thus they went along, the jelly fish skimming through the waves with the monkey sitting on his back. ",skimming,BEFORE,"When they were about half-way, the jelly fish, who knew very little of anatomy, began to wonder if the monkey had his liver with him or not! ",wonder,119,120,1,3
"When they were about half-way, the jelly fish, who knew very little of anatomy, began to wonder if the monkey had his liver with him or not! ",wonder,BEFORE,"""Mr. Monkey, tell me, have you such a thing as a liver with you?"" ",tell,120,121,3,0
"""Mr. Monkey, tell me, have you such a thing as a liver with you?"" ",tell,BEFORE,"The monkey was very much surprised at this queer question, and asked what the jelly fish wanted with a liver. ",asked,121,122,0,1
"The monkey was very much surprised at this queer question, and asked what the jelly fish wanted with a liver. ",asked,BEFORE,"""That is the most important thing of all,"" said the stupid jelly fish, ""so as soon as I recollected it, I asked you if you had yours with you?"" ",asked,122,123,1,3
"""That is the most important thing of all,"" said the stupid jelly fish, ""so as soon as I recollected it, I asked you if you had yours with you?"" ",asked,BEFORE,asked the monkey. ,asked,123,125,3,0
asked the monkey. ,asked,BEFORE,"you will learn the reason later,"" said the jelly fish. ",said,125,127,0,2
"you will learn the reason later,"" said the jelly fish. ",said,AFTER,"The monkey grew more and more curious and suspicious, and urged the jelly fish to tell him for what his liver was wanted, and ended up by appealing to his hearer's feelings by saying that he was very troubled at what he had been told. ",told,127,128,2,11
"The monkey grew more and more curious and suspicious, and urged the jelly fish to tell him for what his liver was wanted, and ended up by appealing to his hearer's feelings by saying that he was very troubled at what he had been told. ",told,BEFORE,"Then the jelly fish, seeing how anxious the monkey looked, was sorry for him, and told him everything. ",told,128,129,11,3
"Then the jelly fish, seeing how anxious the monkey looked, was sorry for him, and told him everything. ",told,BEFORE,"How the Dragon Queen had fallen ill, and how the doctor had said that only the liver of a live monkey would cure her, and how the Dragon King had sent him to find one. ",cure,129,130,3,5
"How the Dragon Queen had fallen ill, and how the doctor had said that only the liver of a live monkey would cure her, and how the Dragon King had sent him to find one. ",cure,BEFORE,"""Now I have done as I was told, and as soon as we arrive at the Palace the doctor will want your liver, so I feel sorry for you!"" ",told,130,131,5,3
"""Now I have done as I was told, and as soon as we arrive at the Palace the doctor will want your liver, so I feel sorry for you!"" ",told,BEFORE,said the silly jelly fish. ,said,131,132,3,0
said the silly jelly fish. ,said,AFTER,"The poor monkey was horrified when he learnt all this, and very angry at the trick played upon him. ",learnt,132,133,0,2
"The poor monkey was horrified when he learnt all this, and very angry at the trick played upon him. ",learnt,BEFORE,He trembled with fear at the thought of what was in store for him. ,trembled,133,134,2,0
He trembled with fear at the thought of what was in store for him. ,trembled,BEFORE,"But the monkey was a clever animal, and he thought it the wisest plan not to show any sign of the fear he felt, so he tried to calm himself and to think of some way by which he might escape. ",thought,134,135,0,1
"But the monkey was a clever animal, and he thought it the wisest plan not to show any sign of the fear he felt, so he tried to calm himself and to think of some way by which he might escape. ",thought,BEFORE,"""The doctor means to cut me open and then take my liver out! ",means,135,136,1,0
"""The doctor means to cut me open and then take my liver out! ",means,BEFORE,"Why I shall die!"" ",die,136,137,0,1
"Why I shall die!"" ",die,AFTER,thought the monkey. ,thought,137,138,1,0
thought the monkey. ,thought,BEFORE,"At last a bright thought struck him, so he said quite cheerfully to the jelly fish: ""What a pity it was, Mr. Jelly Fish, that you did not speak of this before we left the island!"" ",said,138,139,0,1
"At last a bright thought struck him, so he said quite cheerfully to the jelly fish: ""What a pity it was, Mr. Jelly Fish, that you did not speak of this before we left the island!"" ",said,AFTER,"""If I had told why I wanted you to accompany me you would certainly have refused to come,"" answered the jelly fish. ",told,139,140,1,1
"""If I had told why I wanted you to accompany me you would certainly have refused to come,"" answered the jelly fish. ",told,BEFORE,"""You are quite mistaken,"" said the monkey. ",said,140,141,1,1
"""You are quite mistaken,"" said the monkey. ",said,AFTER,"""Monkeys can very well spare a liver or two, especially when it is wanted for the Dragon Queen of the Sea. ",spare,141,142,1,1
"""Monkeys can very well spare a liver or two, especially when it is wanted for the Dragon Queen of the Sea. ",spare,BEFORE,If I had only guessed of what you were in need. ,guessed,142,143,1,1
If I had only guessed of what you were in need. ,guessed,BEFORE,I should have presented you with one without waiting to be asked. ,presented,143,144,1,2
I should have presented you with one without waiting to be asked. ,presented,AFTER,I have several livers. ,have,144,145,2,0
I have several livers. ,have,BEFORE,"But the greatest pity is, that as you did not speak in time, I have left all my livers hanging on the pine-tree."" ",left,145,146,0,4
"But the greatest pity is, that as you did not speak in time, I have left all my livers hanging on the pine-tree."" ",left,BEFORE,"""Have you left your liver behind you?"" ",left,146,147,4,1
"""Have you left your liver behind you?"" ",left,BEFORE,asked the jelly fish. ,asked,147,148,1,0
asked the jelly fish. ,asked,AFTER,"""Yes,"" said the cunning monkey, ""during the daytime I usually leave my liver hanging up on the branch of a tree, as it is very much in the way when I am climbing about from tree to tree. ",leave,148,149,0,1
"""Yes,"" said the cunning monkey, ""during the daytime I usually leave my liver hanging up on the branch of a tree, as it is very much in the way when I am climbing about from tree to tree. ",leave,BEFORE,"To-day, listening to your interesting conversation, I quite forgot it, and left it behind when I came off with you. ",left,149,150,1,2
"To-day, listening to your interesting conversation, I quite forgot it, and left it behind when I came off with you. ",left,BEFORE,"If only you had spoken in time I should have remembered it, and should have brought it along with me!"" ",brought,150,151,2,7
"If only you had spoken in time I should have remembered it, and should have brought it along with me!"" ",brought,BEFORE,"The jelly fish was very disappointed when he heard this, for he believed every word the monkey said. ",said,151,152,7,3
"The jelly fish was very disappointed when he heard this, for he believed every word the monkey said. ",said,BEFORE,Finally the jelly fish stopped and told the monkey so. ,told,152,154,3,1
Finally the jelly fish stopped and told the monkey so. ,told,BEFORE,"""Well,"" said the monkey, ""that is soon remedied. ",said,154,155,1,0
"""Well,"" said the monkey, ""that is soon remedied. ",said,BEFORE," but if you will only take me back to the place where you found me, I shall soon be able to get my liver."" ",take,155,157,0,1
" but if you will only take me back to the place where you found me, I shall soon be able to get my liver."" ",take,BEFORE,The jelly fish did not at all like the idea of going all the way back to the island again; ,going,157,158,1,1
The jelly fish did not at all like the idea of going all the way back to the island again; ,going,BEFORE," but the monkey assured him that if he would be so kind as to take him back he would get his very best liver, and bring it with him the next time. ",bring,158,159,1,6
" but the monkey assured him that if he would be so kind as to take him back he would get his very best liver, and bring it with him the next time. ",bring,AFTER,"Thus persuaded, the jelly fish turned his course towards the Monkey Island once more. ",turned,159,160,6,1
"Thus persuaded, the jelly fish turned his course towards the Monkey Island once more. ",turned,AFTER,"No sooner had the jelly fish reached the shore than the sly monkey landed, and getting up into the pine-tree where the jelly fish had first seen him, he cut several capers amongst the branches with joy at being safe home again, and then looking down at the jelly fish said: ""So many thanks for all the trouble you have taken! ",taken,160,161,1,11
"No sooner had the jelly fish reached the shore than the sly monkey landed, and getting up into the pine-tree where the jelly fish had first seen him, he cut several capers amongst the branches with joy at being safe home again, and then looking down at the jelly fish said: ""So many thanks for all the trouble you have taken! ",taken,BEFORE,"Please present my compliments to the Dragon King on your return!"" ",present,161,162,11,0
"Please present my compliments to the Dragon King on your return!"" ",present,BEFORE,The jelly fish wondered at this speech and the mocking tone in which it was uttered. ,wondered,162,163,0,0
The jelly fish wondered at this speech and the mocking tone in which it was uttered. ,wondered,BEFORE,Then he asked the monkey if it wasn't his intention to come with him at once after getting his liver. ,asked,163,164,0,0
Then he asked the monkey if it wasn't his intention to come with him at once after getting his liver. ,asked,BEFORE,The monkey replied laughingly that he couldn't afford to lose his liver: it was too precious. ,lose,164,165,0,3
The monkey replied laughingly that he couldn't afford to lose his liver: it was too precious. ,lose,BEFORE,"""But remember your promise!"" ",remember,165,166,3,0
"""But remember your promise!"" ",remember,BEFORE,"pleaded the jelly fish, now very discouraged. ",pleaded,166,167,0,0
"pleaded the jelly fish, now very discouraged. ",pleaded,BEFORE,Then he began to jeer at the jelly fish and told him that he had been deceiving him the whole time; ,told,167,170,0,2
Then he began to jeer at the jelly fish and told him that he had been deceiving him the whole time; ,told,BEFORE," that he had no wish to lose his life, which he certainly would have done had he gone on to the Sea King's Palace to the old doctor waiting for him, instead of persuading the jelly fish to return under false pretenses. ",return,170,171,2,9
" that he had no wish to lose his life, which he certainly would have done had he gone on to the Sea King's Palace to the old doctor waiting for him, instead of persuading the jelly fish to return under false pretenses. ",return,BEFORE,"""Of course, I won't GIVE you my liver, but come and get it if you can!"" ",come,171,172,9,2
"""Of course, I won't GIVE you my liver, but come and get it if you can!"" ",come,BEFORE,added the monkey mockingly from the tree. ,added,172,173,2,0
added the monkey mockingly from the tree. ,added,BEFORE,"There was nothing for the jelly fish to do now but to repent of his stupidity, and to return to the Dragon King of the Sea and to confess his failure, so he started sadly and slowly to swim back. ",swim,173,174,0,6
"There was nothing for the jelly fish to do now but to repent of his stupidity, and to return to the Dragon King of the Sea and to confess his failure, so he started sadly and slowly to swim back. ",swim,BEFORE,"The last thing he heard as he glided away, leaving the island behind him, was the monkey laughing at him. ",heard,174,175,6,0
"The last thing he heard as he glided away, leaving the island behind him, was the monkey laughing at him. ",heard,BEFORE,"When they caught sight of him approaching the Palace, they hailed him with delight. ",approaching,175,177,0,1
"When they caught sight of him approaching the Palace, they hailed him with delight. ",approaching,BEFORE,"They began to thank him profusely for all the trouble he had taken in going to Monkey Island, and then they asked him where the monkey was. ",asked,177,178,1,5
"They began to thank him profusely for all the trouble he had taken in going to Monkey Island, and then they asked him where the monkey was. ",asked,BEFORE,He quaked all over as he told his story. ,told,178,180,5,1
He quaked all over as he told his story. ,told,AFTER,"How he had brought the monkey halfway over the sea, and then had stupidly let out the secret of his commission; ",brought,180,181,1,1
"How he had brought the monkey halfway over the sea, and then had stupidly let out the secret of his commission; ",brought,AFTER, how the monkey had deceived him by making him believe that he had left his liver behind him. ,left,181,182,1,5
 how the monkey had deceived him by making him believe that he had left his liver behind him. ,left,BEFORE,"The Dragon King's wrath was great, and he at once gave orders that the jelly fish was to be severely punished. ",gave,182,183,5,1
"The Dragon King's wrath was great, and he at once gave orders that the jelly fish was to be severely punished. ",gave,BEFORE,"All the bones were to be drawn out from his living body, and he was to be beaten with sticks. ",beaten,183,185,1,6
"All the bones were to be drawn out from his living body, and he was to be beaten with sticks. ",beaten,AFTER,But the Dragon King's order had to be obeyed. ,obeyed,185,187,6,2
But the Dragon King's order had to be obeyed. ,obeyed,BEFORE,"The servants of the Palace forthwith each brought out a stick and surrounded the jelly fish, and after pulling out his bones they beat him to a flat pulp, and then took him out beyond the Palace gates and threw him into the water. ",threw,187,188,2,5
"The servants of the Palace forthwith each brought out a stick and surrounded the jelly fish, and after pulling out his bones they beat him to a flat pulp, and then took him out beyond the Palace gates and threw him into the water. ",threw,BEFORE,"Here he was left to suffer and repent his foolish chattering, and to grow accustomed to his new state of bonelessness. ",repent,188,189,5,3
"Here he was left to suffer and repent his foolish chattering, and to grow accustomed to his new state of bonelessness. ",repent,BEFORE,"From this story it is evident that in former times the jelly fish once had a shell and bones something like a tortoise, but, ever since the Dragon King's sentence was carried out on the ancestor of the jelly fishes, his descendants have all been soft and boneless just as you see them to-day thrown up by the waves high upon the shores of Japan.",see,189,190,3,7
