sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"It so happened that the great man was walking in his garden with his daughter Madge that morning, and was feeling in an especially happy mood, so that when he suddenly looked up and saw a little boy before him, he said, kindly, ""Well, my child, what can I do for you?"" ",feeling,BEFORE,"It so happened that the great man was walking in his garden with his daughter Madge that morning, and was feeling in an especially happy mood, so that when he suddenly looked up and saw a little boy before him, he said, kindly, ""Well, my child, what can I do for you?"" ",looked,13,13,4,5
"It so happened that the great man was walking in his garden with his daughter Madge that morning, and was feeling in an especially happy mood, so that when he suddenly looked up and saw a little boy before him, he said, kindly, ""Well, my child, what can I do for you?"" ",looked,BEFORE,"It so happened that the great man was walking in his garden with his daughter Madge that morning, and was feeling in an especially happy mood, so that when he suddenly looked up and saw a little boy before him, he said, kindly, ""Well, my child, what can I do for you?"" ",saw,13,13,5,6
"It so happened that the great man was walking in his garden with his daughter Madge that morning, and was feeling in an especially happy mood, so that when he suddenly looked up and saw a little boy before him, he said, kindly, ""Well, my child, what can I do for you?"" ",saw,BEFORE,"It so happened that the great man was walking in his garden with his daughter Madge that morning, and was feeling in an especially happy mood, so that when he suddenly looked up and saw a little boy before him, he said, kindly, ""Well, my child, what can I do for you?"" ",said,13,13,6,7
"It so happened that the great man was walking in his garden with his daughter Madge that morning, and was feeling in an especially happy mood, so that when he suddenly looked up and saw a little boy before him, he said, kindly, ""Well, my child, what can I do for you?"" ",said,BEFORE,"It so happened that the great man was walking in his garden with his daughter Madge that morning, and was feeling in an especially happy mood, so that when he suddenly looked up and saw a little boy before him, he said, kindly, ""Well, my child, what can I do for you?"" ",do,13,13,7,9
"It so happened that the great man was walking in his garden with his daughter Madge that morning, and was feeling in an especially happy mood, so that when he suddenly looked up and saw a little boy before him, he said, kindly, ""Well, my child, what can I do for you?"" ",do,BEFORE,"""If you please, sir,"" said the boy, bravely, although he was frightened at meeting the Squire face to face, ""I want you to give me some work to do, so that I can earn money."" ",please,13,14,9,0
"""If you please, sir,"" said the boy, bravely, although he was frightened at meeting the Squire face to face, ""I want you to give me some work to do, so that I can earn money."" ",please,BEFORE,"""If you please, sir,"" said the boy, bravely, although he was frightened at meeting the Squire face to face, ""I want you to give me some work to do, so that I can earn money."" ",said,14,14,0,1
"""If you please, sir,"" said the boy, bravely, although he was frightened at meeting the Squire face to face, ""I want you to give me some work to do, so that I can earn money."" ",said,AFTER,"""If you please, sir,"" said the boy, bravely, although he was frightened at meeting the Squire face to face, ""I want you to give me some work to do, so that I can earn money."" ",meeting,14,14,1,3
"""If you please, sir,"" said the boy, bravely, although he was frightened at meeting the Squire face to face, ""I want you to give me some work to do, so that I can earn money."" ",meeting,BEFORE,"""If you please, sir,"" said the boy, bravely, although he was frightened at meeting the Squire face to face, ""I want you to give me some work to do, so that I can earn money."" ",want,14,14,3,4
"""If you please, sir,"" said the boy, bravely, although he was frightened at meeting the Squire face to face, ""I want you to give me some work to do, so that I can earn money."" ",want,BEFORE,"""If you please, sir,"" said the boy, bravely, although he was frightened at meeting the Squire face to face, ""I want you to give me some work to do, so that I can earn money."" ",give,14,14,4,5
"""If you please, sir,"" said the boy, bravely, although he was frightened at meeting the Squire face to face, ""I want you to give me some work to do, so that I can earn money."" ",give,BEFORE,"""If you please, sir,"" said the boy, bravely, although he was frightened at meeting the Squire face to face, ""I want you to give me some work to do, so that I can earn money."" ",earn,14,14,5,8
"""If you please, sir,"" said the boy, bravely, although he was frightened at meeting the Squire face to face, ""I want you to give me some work to do, so that I can earn money."" ",earn,BEFORE,"repeated the Squire, ""why do you wish to earn money?"" ",repeated,14,16,8,0
"repeated the Squire, ""why do you wish to earn money?"" ",repeated,AFTER,"repeated the Squire, ""why do you wish to earn money?"" ",wish,16,16,0,2
"repeated the Squire, ""why do you wish to earn money?"" ",wish,BEFORE,"repeated the Squire, ""why do you wish to earn money?"" ",earn,16,16,2,3
"repeated the Squire, ""why do you wish to earn money?"" ",earn,AFTER,"We are very poor, and since she is no longer able to work for me I wish to work for her."" ",work,16,18,3,2
"We are very poor, and since she is no longer able to work for me I wish to work for her."" ",work,BEFORE,"We are very poor, and since she is no longer able to work for me I wish to work for her."" ",wish,18,18,2,3
"We are very poor, and since she is no longer able to work for me I wish to work for her."" ",wish,BEFORE,"We are very poor, and since she is no longer able to work for me I wish to work for her."" ",work,18,18,3,4
"We are very poor, and since she is no longer able to work for me I wish to work for her."" ",work,BEFORE,"""But what can you do?"" ",do,18,19,4,1
"""But what can you do?"" ",do,BEFORE,asked the Squire; ,asked,19,20,1,0
asked the Squire; ,asked,AFTER,"""I could earn something, sir, couldn't I?"" ",earn,20,22,0,1
"""I could earn something, sir, couldn't I?"" ",earn,BEFORE,"His tone was so pleading that mistress Madge was unable to resist it, and even the Squire was touched. ",resist,22,23,1,3
"His tone was so pleading that mistress Madge was unable to resist it, and even the Squire was touched. ",resist,BEFORE,"His tone was so pleading that mistress Madge was unable to resist it, and even the Squire was touched. ",touched,23,23,3,5
"His tone was so pleading that mistress Madge was unable to resist it, and even the Squire was touched. ",touched,BEFORE,"The young lady came forward and took the boy's hand in her own, and pressing back his curls, she kissed his fair cheek. ",took,23,24,5,1
"The young lady came forward and took the boy's hand in her own, and pressing back his curls, she kissed his fair cheek. ",took,BEFORE,"The young lady came forward and took the boy's hand in her own, and pressing back his curls, she kissed his fair cheek. ",pressing,24,24,1,2
"The young lady came forward and took the boy's hand in her own, and pressing back his curls, she kissed his fair cheek. ",pressing,BEFORE,"The young lady came forward and took the boy's hand in her own, and pressing back his curls, she kissed his fair cheek. ",kissed,24,24,2,3
"The young lady came forward and took the boy's hand in her own, and pressing back his curls, she kissed his fair cheek. ",kissed,BEFORE,"""You shall be our shepherd,"" she said, pleasantly, ""and keep the sheep out of the meadows and the cows from getting into the corn. ",said,24,25,3,2
"""You shall be our shepherd,"" she said, pleasantly, ""and keep the sheep out of the meadows and the cows from getting into the corn. ",said,BEFORE,"You know, father,"" she continued, turning to the Squire, ""it was only yesterday you said you must get a boy to tend the sheep, and this little boy can do it nicely."" ",know,25,26,2,0
"You know, father,"" she continued, turning to the Squire, ""it was only yesterday you said you must get a boy to tend the sheep, and this little boy can do it nicely."" ",know,BEFORE,"You know, father,"" she continued, turning to the Squire, ""it was only yesterday you said you must get a boy to tend the sheep, and this little boy can do it nicely."" ",continued,26,26,0,1
"You know, father,"" she continued, turning to the Squire, ""it was only yesterday you said you must get a boy to tend the sheep, and this little boy can do it nicely."" ",continued,AFTER,"You know, father,"" she continued, turning to the Squire, ""it was only yesterday you said you must get a boy to tend the sheep, and this little boy can do it nicely."" ",said,26,26,1,4
"You know, father,"" she continued, turning to the Squire, ""it was only yesterday you said you must get a boy to tend the sheep, and this little boy can do it nicely."" ",said,BEFORE,"You know, father,"" she continued, turning to the Squire, ""it was only yesterday you said you must get a boy to tend the sheep, and this little boy can do it nicely."" ",get,26,26,4,6
"You know, father,"" she continued, turning to the Squire, ""it was only yesterday you said you must get a boy to tend the sheep, and this little boy can do it nicely."" ",get,BEFORE,"You know, father,"" she continued, turning to the Squire, ""it was only yesterday you said you must get a boy to tend the sheep, and this little boy can do it nicely."" ",tend,26,26,6,7
"You know, father,"" she continued, turning to the Squire, ""it was only yesterday you said you must get a boy to tend the sheep, and this little boy can do it nicely."" ",tend,BEFORE,"You know, father,"" she continued, turning to the Squire, ""it was only yesterday you said you must get a boy to tend the sheep, and this little boy can do it nicely."" ",do,26,26,7,9
"You know, father,"" she continued, turning to the Squire, ""it was only yesterday you said you must get a boy to tend the sheep, and this little boy can do it nicely."" ",do,BEFORE,"""Very well,"" replied the Squire, ""it shall be as you say, and if he is attentive and watchful he will be able to save me a good bit of trouble and so really earn his money."" ",replied,26,27,9,0
"""Very well,"" replied the Squire, ""it shall be as you say, and if he is attentive and watchful he will be able to save me a good bit of trouble and so really earn his money."" ",replied,BEFORE,"""Very well,"" replied the Squire, ""it shall be as you say, and if he is attentive and watchful he will be able to save me a good bit of trouble and so really earn his money."" ",earn,27,27,0,8
"""Very well,"" replied the Squire, ""it shall be as you say, and if he is attentive and watchful he will be able to save me a good bit of trouble and so really earn his money."" ",earn,BEFORE,"""Very well,"" replied the Squire, ""it shall be as you say, and if he is attentive and watchful he will be able to save me a good bit of trouble and so really earn his money."" ",say,27,27,8,3
"""Very well,"" replied the Squire, ""it shall be as you say, and if he is attentive and watchful he will be able to save me a good bit of trouble and so really earn his money."" ",say,BEFORE,"""Very well,"" replied the Squire, ""it shall be as you say, and if he is attentive and watchful he will be able to save me a good bit of trouble and so really earn his money."" ",save,27,27,3,7
"""Very well,"" replied the Squire, ""it shall be as you say, and if he is attentive and watchful he will be able to save me a good bit of trouble and so really earn his money."" ",save,BEFORE,"Then he turned to the child and said, ""Come to me in the morning, my little man, and I will give you a silver horn to blow, that you may call the sheep and the cows whenever they go astray. ",said,27,28,7,1
"Then he turned to the child and said, ""Come to me in the morning, my little man, and I will give you a silver horn to blow, that you may call the sheep and the cows whenever they go astray. ",said,BEFORE,"Then he turned to the child and said, ""Come to me in the morning, my little man, and I will give you a silver horn to blow, that you may call the sheep and the cows whenever they go astray. ",Come,28,28,1,2
"Then he turned to the child and said, ""Come to me in the morning, my little man, and I will give you a silver horn to blow, that you may call the sheep and the cows whenever they go astray. ",Come,BEFORE,"Then he turned to the child and said, ""Come to me in the morning, my little man, and I will give you a silver horn to blow, that you may call the sheep and the cows whenever they go astray. ",give,28,28,2,4
"Then he turned to the child and said, ""Come to me in the morning, my little man, and I will give you a silver horn to blow, that you may call the sheep and the cows whenever they go astray. ",give,BEFORE,"Then he turned to the child and said, ""Come to me in the morning, my little man, and I will give you a silver horn to blow, that you may call the sheep and the cows whenever they go astray. ",call,28,28,4,7
"Then he turned to the child and said, ""Come to me in the morning, my little man, and I will give you a silver horn to blow, that you may call the sheep and the cows whenever they go astray. ",call,BEFORE," ""I shall call him Little Boy Blue, since he is dressed in blue from head to foot, and his dress but matches his eyes. ",call,28,32,7,1
" ""I shall call him Little Boy Blue, since he is dressed in blue from head to foot, and his dress but matches his eyes. ",call,BEFORE,"And you must give him a good wage, also, for surely no Squire before ever had a prettier shepherd boy than this."" ",give,32,33,1,1
"And you must give him a good wage, also, for surely no Squire before ever had a prettier shepherd boy than this."" ",give,AFTER,"And you must give him a good wage, also, for surely no Squire before ever had a prettier shepherd boy than this."" ",had,33,33,1,2
"And you must give him a good wage, also, for surely no Squire before ever had a prettier shepherd boy than this."" ",had,BEFORE,"""Very good,"" said the Squire, cheerfully, as he pinched his daughter's rosy cheek; ",said,33,34,2,0
"""Very good,"" said the Squire, cheerfully, as he pinched his daughter's rosy cheek; ",said,AFTER,"""Very good,"" said the Squire, cheerfully, as he pinched his daughter's rosy cheek; ",pinched,34,34,0,1
"""Very good,"" said the Squire, cheerfully, as he pinched his daughter's rosy cheek; ",pinched,BEFORE," ""be watchful, Little Boy Blue, and you shall be well paid."" ",paid,34,35,1,3
" ""be watchful, Little Boy Blue, and you shall be well paid."" ",paid,AFTER,"Then Little Boy Blue thanked them both very sweetly and ran back over the hill and into the valley where his home lay nestled by the river-side, to tell the good news to his mother. ",thanked,35,36,3,0
"Then Little Boy Blue thanked them both very sweetly and ran back over the hill and into the valley where his home lay nestled by the river-side, to tell the good news to his mother. ",thanked,BEFORE,"Then Little Boy Blue thanked them both very sweetly and ran back over the hill and into the valley where his home lay nestled by the river-side, to tell the good news to his mother. ",ran,36,36,0,1
"Then Little Boy Blue thanked them both very sweetly and ran back over the hill and into the valley where his home lay nestled by the river-side, to tell the good news to his mother. ",ran,AFTER,"Then Little Boy Blue thanked them both very sweetly and ran back over the hill and into the valley where his home lay nestled by the river-side, to tell the good news to his mother. ",nestled,36,36,1,3
"Then Little Boy Blue thanked them both very sweetly and ran back over the hill and into the valley where his home lay nestled by the river-side, to tell the good news to his mother. ",nestled,BEFORE,"Then Little Boy Blue thanked them both very sweetly and ran back over the hill and into the valley where his home lay nestled by the river-side, to tell the good news to his mother. ",tell,36,36,3,4
"Then Little Boy Blue thanked them both very sweetly and ran back over the hill and into the valley where his home lay nestled by the river-side, to tell the good news to his mother. ",tell,BEFORE,"The poor widow wept tears of joy when she heard his story, and smiled when he told her that his name was to be Little Boy Blue. ",wept,36,37,4,0
"The poor widow wept tears of joy when she heard his story, and smiled when he told her that his name was to be Little Boy Blue. ",wept,BEFORE,"The poor widow wept tears of joy when she heard his story, and smiled when he told her that his name was to be Little Boy Blue. ",heard,37,37,0,1
"The poor widow wept tears of joy when she heard his story, and smiled when he told her that his name was to be Little Boy Blue. ",heard,BEFORE,"The poor widow wept tears of joy when she heard his story, and smiled when he told her that his name was to be Little Boy Blue. ",smiled,37,37,1,2
"The poor widow wept tears of joy when she heard his story, and smiled when he told her that his name was to be Little Boy Blue. ",smiled,BEFORE,"The poor widow wept tears of joy when she heard his story, and smiled when he told her that his name was to be Little Boy Blue. ",told,37,37,2,3
"The poor widow wept tears of joy when she heard his story, and smiled when he told her that his name was to be Little Boy Blue. ",told,BEFORE,She knew the Squire was a kind master and would be good to her darling son. ,knew,37,38,3,0
She knew the Squire was a kind master and would be good to her darling son. ,knew,BEFORE,"Early the next morning Little Boy Blue was at the Hall, and the Squire's steward gave him a new silver horn, that glistened brightly in the sunshine, and a golden cord to fasten it around his neck. ",gave,38,39,0,1
"Early the next morning Little Boy Blue was at the Hall, and the Squire's steward gave him a new silver horn, that glistened brightly in the sunshine, and a golden cord to fasten it around his neck. ",gave,BEFORE,"And then he was given charge of the sheep and the cows, and told to keep them from straying into the meadowlands and the fields of grain. ",given,39,40,1,1
"And then he was given charge of the sheep and the cows, and told to keep them from straying into the meadowlands and the fields of grain. ",given,BEFORE,"And then he was given charge of the sheep and the cows, and told to keep them from straying into the meadowlands and the fields of grain. ",told,40,40,1,2
"And then he was given charge of the sheep and the cows, and told to keep them from straying into the meadowlands and the fields of grain. ",told,BEFORE,"And then he was given charge of the sheep and the cows, and told to keep them from straying into the meadowlands and the fields of grain. ",keep,40,40,2,3
"And then he was given charge of the sheep and the cows, and told to keep them from straying into the meadowlands and the fields of grain. ",keep,AFTER,"His mother needed food no longer, for the Squire paid her son liberally and the Squire's daughter made a favorite of the small shepherd and loved to hear the call of his silver horn echoing amongst the hills. ",needed,40,42,3,0
"His mother needed food no longer, for the Squire paid her son liberally and the Squire's daughter made a favorite of the small shepherd and loved to hear the call of his silver horn echoing amongst the hills. ",needed,AFTER,"His mother needed food no longer, for the Squire paid her son liberally and the Squire's daughter made a favorite of the small shepherd and loved to hear the call of his silver horn echoing amongst the hills. ",paid,42,42,0,1
"His mother needed food no longer, for the Squire paid her son liberally and the Squire's daughter made a favorite of the small shepherd and loved to hear the call of his silver horn echoing amongst the hills. ",paid,BEFORE,"His mother needed food no longer, for the Squire paid her son liberally and the Squire's daughter made a favorite of the small shepherd and loved to hear the call of his silver horn echoing amongst the hills. ",made,42,42,1,2
"His mother needed food no longer, for the Squire paid her son liberally and the Squire's daughter made a favorite of the small shepherd and loved to hear the call of his silver horn echoing amongst the hills. ",made,BEFORE,"His mother needed food no longer, for the Squire paid her son liberally and the Squire's daughter made a favorite of the small shepherd and loved to hear the call of his silver horn echoing amongst the hills. ",loved,42,42,2,3
"His mother needed food no longer, for the Squire paid her son liberally and the Squire's daughter made a favorite of the small shepherd and loved to hear the call of his silver horn echoing amongst the hills. ",loved,BEFORE,"His mother needed food no longer, for the Squire paid her son liberally and the Squire's daughter made a favorite of the small shepherd and loved to hear the call of his silver horn echoing amongst the hills. ",hear,42,42,3,4
"His mother needed food no longer, for the Squire paid her son liberally and the Squire's daughter made a favorite of the small shepherd and loved to hear the call of his silver horn echoing amongst the hills. ",hear,AFTER,"His mother needed food no longer, for the Squire paid her son liberally and the Squire's daughter made a favorite of the small shepherd and loved to hear the call of his silver horn echoing amongst the hills. ",echoing,42,42,4,5
"His mother needed food no longer, for the Squire paid her son liberally and the Squire's daughter made a favorite of the small shepherd and loved to hear the call of his silver horn echoing amongst the hills. ",echoing,BEFORE,"Even the sheep and the cows were fond of him, and always obeyed the sound of his horn; ",obeyed,42,43,5,1
"Even the sheep and the cows were fond of him, and always obeyed the sound of his horn; ",obeyed,BEFORE," therefore the Squire's corn thrived finely, and was never trampled. ",trampled,43,44,1,2
" therefore the Squire's corn thrived finely, and was never trampled. ",trampled,BEFORE,"Little Boy Blue was now very happy, and his mother was proud and contented and began to improve in health. ",began,44,45,2,3
"Little Boy Blue was now very happy, and his mother was proud and contented and began to improve in health. ",began,BEFORE,"Little Boy Blue was now very happy, and his mother was proud and contented and began to improve in health. ",improve,45,45,3,4
"Little Boy Blue was now very happy, and his mother was proud and contented and began to improve in health. ",improve,BEFORE,After a few weeks she became strong enough to leave the cottage and walk a little in the fields each day; ,became,45,46,4,0
After a few weeks she became strong enough to leave the cottage and walk a little in the fields each day; ,became,BEFORE," but she could not go far, because her limbs were too feeble to support her long, so the most she could attempt was to walk as far as the stile to meet Little Boy Blue as he came home from work in the evening. ",meet,46,47,0,8
" but she could not go far, because her limbs were too feeble to support her long, so the most she could attempt was to walk as far as the stile to meet Little Boy Blue as he came home from work in the evening. ",meet,AFTER," but she could not go far, because her limbs were too feeble to support her long, so the most she could attempt was to walk as far as the stile to meet Little Boy Blue as he came home from work in the evening. ",attempt,47,47,8,5
" but she could not go far, because her limbs were too feeble to support her long, so the most she could attempt was to walk as far as the stile to meet Little Boy Blue as he came home from work in the evening. ",attempt,BEFORE,"Then she would lean on his shoulder and return to the cottage with him, and the boy was very glad he could thus support his darling mother and assist her faltering steps. ",support,47,48,5,4
"Then she would lean on his shoulder and return to the cottage with him, and the boy was very glad he could thus support his darling mother and assist her faltering steps. ",support,BEFORE,"Then she would lean on his shoulder and return to the cottage with him, and the boy was very glad he could thus support his darling mother and assist her faltering steps. ",assist,48,48,4,5
"Then she would lean on his shoulder and return to the cottage with him, and the boy was very glad he could thus support his darling mother and assist her faltering steps. ",assist,AFTER,"Little Boy Blue came homeward one evening very light of heart and whistled merrily as he walked, for he thought he should find his mother awaiting him at the stile and a good supper spread upon the table in the little cottage. ",came,48,50,5,0
"Little Boy Blue came homeward one evening very light of heart and whistled merrily as he walked, for he thought he should find his mother awaiting him at the stile and a good supper spread upon the table in the little cottage. ",came,BEFORE,"Little Boy Blue came homeward one evening very light of heart and whistled merrily as he walked, for he thought he should find his mother awaiting him at the stile and a good supper spread upon the table in the little cottage. ",whistled,50,50,0,1
"Little Boy Blue came homeward one evening very light of heart and whistled merrily as he walked, for he thought he should find his mother awaiting him at the stile and a good supper spread upon the table in the little cottage. ",whistled,BEFORE,"Little Boy Blue came homeward one evening very light of heart and whistled merrily as he walked, for he thought he should find his mother awaiting him at the stile and a good supper spread upon the table in the little cottage. ",walked,50,50,1,2
"Little Boy Blue came homeward one evening very light of heart and whistled merrily as he walked, for he thought he should find his mother awaiting him at the stile and a good supper spread upon the table in the little cottage. ",walked,BEFORE,"Little Boy Blue came homeward one evening very light of heart and whistled merrily as he walked, for he thought he should find his mother awaiting him at the stile and a good supper spread upon the table in the little cottage. ",thought,50,50,2,3
